88,The_Lady_in_the_Lake,Raymond_Chandler,1,37.0
105,Jasper_Johns_(book),Michael_Crichton,1,37.0
156,The_Beast_in_the_Cave,H._P._Lovecraft,1,37.0
117,Men_into_Space,James_Clavell,1,37.5
58,Ack-Ack_Macaque,Gareth_L._Powell,1,38.0
66,The_Unbeheaded_King,L._Sprague_de_Camp,1,38.0
7,Hello_Sunshine_(book),Ryan_Adams,1,38.5
133,Femme_au_miroir,Jean_Metzinger,1,39.5
16,Saturday_Night_Fever_(musical),Arlene_Phillips,1,40.0
63,Ultra_Maniac,Wataru_Yoshizumi,1,40.5
1,The_Proud_Twins_(TV_series),Gu_Long,1,41.0
11,3-2-1_Penguins!,Phil_Lollar,1,44.0
115,Synthetic_Men_of_Mars,Edgar_Rice_Burroughs,1,44.0
57,The_World's_Greatest_Super_Friends,Jerry_Siegel,1,47.5
34,Matter_(novel),Iain_Banks,1,54.0
89,The_Demi-Gods_and_Semi-Devils_(2013_TV_series),Jin_Yong,1,55.0
141,Reveries_of_a_Solitary_Walker,Jean-Jacques_Rousseau,1,58.0
74,The_Book_of_Lies_(Crowley),Aleister_Crowley,1,396.0
