371,Muppet_Babies,Jim_Henson,0,64.0
220,Watchmen:_Music_from_the_Motion_Picture,Bob_Dylan,0,64.5
272,Filthy_Rich_(1982_TV_series),Bill_Persky,0,64.5
391,The_West_(film),Gary_Sinise,0,67.5
221,Boys_for_Pele,Tori_Amos,0,75.0
260,UC:_Undercover,Don_Winslow,0,76.5
377,Kull_the_Conqueror,Robert_E._Howard,0,77.5
297,Solomon_Kane_(film),Robert_E._Howard,0,78.0
263,Ashes_of_Time,Jin_Yong,0,79.0
284,Alvin_and_the_Chipmunks:_Chipwrecked,Janice_Karman,0,79.5
238,Sea_of_Souls,Suri_Krishnamma,0,81.5
257,Butt-Ugly_Martians,Mike_Young_(producer),0,83.0
276,Journey_to_the_Unknown,Robert_Bloch,0,83.0
354,"Glee:_The_Music,_Volume_3_Showstoppers",Claude-Michel_Schönberg,0,101.5
265,Empire:_Original_Soundtrack_from_Season_1,Courtney_Love,0,102.0
290,Downton_Abbey,Matthew_Goode,0,104.0
268,Citizen_Soldier_(television_program),Antony_Beevor,0,107.5
398,X-Bomber,Go_Nagai,0,108.5
230,Greatest_Hits_(Mariah_Carey_album),Stephen_Schwartz_(composer),0,111.0
347,Lightning_Point,Jonathan_M._Shiff,0,114.5
328,The_Weight_of_Chains_2,Noam_Chomsky,0,116.5
357,Pie_in_the_Sky_(TV_series),Malcolm_Sinclair,0,126.0
266,The_Best_of_1990–2000,Brian_Eno,0,163.5
331,A_Colbert_Christmas:_The_Greatest_Gift_of_All!,Willie_Nelson,0,288.0
226,List_of_The_Tonight_Show_Starring_Johnny_Carson_episodes_(1974),Steve_Martin,0,406.0
213,List_of_The_Tonight_Show_Starring_Johnny_Carson_episodes_(1989),Michael_Palin,0,432.5
