Ngan_Lung_Restaurant,Kowloon
Odisha_TV,Bhubaneswar
Varian_Semiconductor,United_States
Oxford_Properties,Royal_Bank_Plaza
PharmaSecure,"Lebanon,_New_Hampshire"
Red_Bull_GmbH,Austria
Yasni,Germany
Euro_RSCG_London,London
Affinity_Gaming,"Paradise,_Nevada"
KAME-TV,"Reno,_Nevada"
EVN_Group,Maria_Enzersdorf
Mumbai_BRTS,Mumbai
I-Free,Russia
Tradewind_Books,Canada
CCH_(company),United_States
Municipal_Corporation_of_Delhi,MCD_Civic_Centre
PostBank,New_Zealand
Silverball_Studios,Burford
Caerleon_R.F.C.,Caerleon
Tern_(company),Taiwan
SRIJAN,India
Insurance_Regulatory_Authority_of_Uganda,Kampala
Bankia,Spain
Fair_Play_Scoreboards,United_States
Glu_Mobile,California
Ingenico,Paris
Meade_Instruments,"Irvine,_California"
Mulago_Foundation,San_Francisco
Sigma_Seven,Tokyo
Kumho_Engineering_and_Construction,South_Korea
"HCP,_Inc.",California
Digital_Vidya,New_Delhi
Hitit_Computer_Services,Istanbul
Moravia_High_School,"Moravia,_Iowa"
STV_Productions,United_Kingdom
St._Raphaela's_School,County_Dublin
Thai_Aviation_Industries,Bangkok
Univa,Illinois
Global_Electronic_Trading_Company,United_States
Directorate-General_for_External_Relations_(European_Commission),Brussels
Omek_Interactive,Israel
Intentia,Danderyd_Municipality
Ohio_House_of_Representatives,Ohio_Statehouse
Ministry_of_Water_Resources_and_Irrigation_(Egypt),Imbaba
Nat_Sherman,New_York_City
Akita_Television__Inc.秋田テレビ株式会社__1,Japan
Unga_Group,Nairobi
2K_Play,Toronto
Tamil_Nadu_Board_of_Secondary_Education,India
Lycos,"Waltham,_Massachusetts"
Nash_Motors,"Kenosha,_Wisconsin"
Southwestern_Central_High_School,"Jamestown_West,_New_York"
Ministry_of_Women_and_Child_Affairs,Sri_Lanka
@UK,Aldermaston
Trams_in_Florence,Italy
Cairns_Taipans,Cairns
White_House_Black_Market,"Fort_Myers,_Florida"
ESpace_for_software_development,Alexandria
Genes_Reunited,United_Kingdom
Suguna_Foods,India
Gonobhaban_Government_High_School,Bangladesh
Telecable,Asturias
Browns_Shoes,Canada
Lonsdale_(clothing),London
Bangiya_Gramin_Vikash_Bank,India
CineMAX,India
KR_Motors,Changwon
Canton_High_School_(Illinois),Illinois
TT-Line_Company,"Devonport,_Tasmania"
Softtek,Nuevo_León
Suburban_Noize_Records,California
Watford_and_Rickmansworth_Railway,Hertfordshire
U_Mobile,Malaysia
Threadless,Chicago
Beko,Turkey
FCK_Rolling_Devils,Rhineland-Palatinate
Malossi,Calderara_di_Reno
Robeez,Canada
Stanley_Electric,Tokyo
Hawkins_Cookers,India
Palmetto_Bay_Academy,Florida
Ellen_MacArthur_Cancer_Trust,East_Cowes
Ujjain_Development_Authority,Ujjain
KTHV,Arkansas
Clariden_Leu,Switzerland
Fényi_Gyula_Jesuit_High_School,Hungary
Jerini,Berlin
Eltham_College_(Victoria),Victoria_(Australia)
Aggregate_Industries,United_Kingdom
Right_Stuff,Tokyo
Chevakata_Vologda,Russia
Bodycote,United_Kingdom
Turley_Wine_Cellars,"Templeton,_California"
Venture_Production,Aberdeen
Tanduay_Light_Rhum_Masters,Philippines
Augusta_High_School_(Wisconsin),"Augusta,_Wisconsin"
FLIR_Systems,"Wilsonville,_Oregon"
"Toyama_Television__Broadcasting_Co.,ltd.富山テレビ放送_株式会__1",Toyama_Prefecture
XHIMT-TDT,Mexico
Armenian_Volunteer_Corps,Yerevan
Bumstead_Records,Edmonton
JayC_Food_Stores,"Seymour,_Indiana"
Pizzaland,London
Antwerpse_B.C.,Antwerp
Subaru_of_America,United_States
Infomedia_Nusantara,Indonesia
Turin_Metro,Italy
Hanjin,Seoul
Victor_Emmanuel_Railway,Italy
North_Forsyth_High_School_(North_Carolina),"Winston-Salem,_North_Carolina"
Hillards,West_Yorkshire
Moonbeam_Films,Los_Angeles
Peregrine_Semiconductor,San_Diego
Mitteldeutscher_BC,Germany
New_Zealand_Qualifications_Authority,New_Zealand
Aroma_Café,Buenos_Aires
AlphaSim,Bay_of_Plenty
Macau_Portuguese_School,Macau
Filer_High_School,"Filer,_Idaho"
Nation-E,Herzliya
FreshChoice,New_Zealand
Hudson's,Minnesota
Dusty_Groove,Chicago
Safelayer_Secure_Communications,Spain
Timli_Sanskrit_Pathshala,Uttarakhand
Fulgor,Italy
Undead_Labs,Washington_(state)
WLCU-CA,"Campbellsville,_Kentucky"
Patagonia_Union_High_School,Arizona
Senior_High_School,"Clarion_County,_Pennsylvania"
WAPDA_Cadet_College_Tarbela,"Ghazi,_Khyber_Pakhtunkhwa"
Duck_Down_Music,New_York_City
Royal_Society_of_Thailand,Thailand
Image-Line,Belgium
WNAC-DT2,"Providence,_Rhode_Island"
Kuhn's_Quality_Foods,Pittsburgh
Northern_Territory_Legislative_Council,"Darwin,_Northern_Territory"
ANIH_Berhad,Selangor
Cedar_Creek_High_School_(New_Jersey),"Egg_Harbor_City,_New_Jersey"
Maccabi_Bnot_Ashdod,Israel
TGG_Group,Chicago
Sputnik_Engineering,Switzerland
FabFurnish,India
WJZ-TV,Baltimore
Tenneco,"Lake_Forest,_Illinois"
Daiwa_Securities_Group,Japan
Michael_Hill_Jeweller,Brisbane
KMUM-CA,"Sacramento,_California"
Fayette_County_Housing_Authority,"Uniontown,_Pennsylvania"
Robert_B._Glenn_High_School,"Kernersville,_North_Carolina"
Anderson_Valley_Brewing_Company,California
King_Brewery,"Nobleton,_Ontario"
HT_Media,Delhi
Chateau_Yaldara,Australia
Brabantia,Netherlands
German_Investment_Corporation,Cologne
Sainsbury's_Bank,West_Yorkshire
Wings_Financial_Credit_Union,United_States
Accel_Frontline,India
Islamabad_Rugby_Football_Club,Islamabad
WQVC-CD,"Greensburg,_Pennsylvania"
Communications_Security_Establishment,Ottawa
J.M._Martinac_Shipbuilding_Corp.,"Tacoma,_Washington"
Agrale,Brazil
Club_Universitario_de_Buenos_Aires,Argentina
The_Cross-Harbour_(Holdings),Hong_Kong
Noakhali_Government_Girls'_High_School,Noakhali_District
KK_Borac_Čačak,Serbia
Trend_Is_Dead!_Records,"Normal,_Illinois"
BufferBox,"Kitchener,_Ontario"
KGWN-DT2,"Greeley,_Colorado"
Namoo_Actors,Seoul
Willow_Garage,California
Housemarque,Finland
Wipro,Bangalore
Ironclad_Games,Burnaby
Valcon_Games,"Bellevue,_Washington"
United_Press_International,United_States
Aetna,Connecticut
Slash_Records,Los_Angeles
Eagle_Ridge_Christian_School,"Cape_Girardeau,_Missouri"
Carolina_Foods,North_Carolina
Polis_Egaleo_Rugby,Greece
Claro_Americas,Guatemala
First_National_Bank_South_Dakota,United_States
Tata_Group,India
Merooj,Tehran
GE_Hitachi_Nuclear_Energy,"Wilmington,_North_Carolina"
Hanwha_Life_Insurance,63_Building
Puerto_Rico_Ports_Authority,"San_Juan,_Puerto_Rico"
Partners_and_Napier,"Rochester,_New_York"
Ratiopharm_Ulm,Germany
Hong_Kong_Disneyland_Resort,Hong_Kong
Jever_(beer),Jever
MRC_Global,Texas
McFarland_High_School_(California),California
High_Frequency_Economics,"Valhalla,_New_York"
Ynysybwl_RFC,Ynysybwl
Identity_Films,United_States
ABC_Records,New_York_City
WQAD-DT3,"Bettendorf,_Iowa"
National_Geographic_Institute_of_Guatemala,Guatemala_City
SLR_Consulting,Oxfordshire
Hybris_(company),Australia
Ministry_of_Forest_and_Water_Management_(Turkey),Ankara
Chemring_Group,Romsey
WTLH,"Bainbridge,_Georgia"
Elite_Gudz,New_York_City
Legislative_Assembly_of_Queensland,Australia
Brisbane_Valley_railway_line,Queensland
Vigil_Games,"Austin,_Texas"
CaratLane,India
"Heritage_High_School_(Brentwood,_California)","Brentwood,_California"
Standard_Register_Inc.,"Dayton,_Ohio"
Waterford_County_Council,Dungarvan
Davison's,Georgia_(U.S._state)
Paradigm_Entertainment,"Farmers_Branch,_Texas"
"Ministry_of_Commerce,_Industry_and_Investment_(South_Sudan)",Juba
Canteen_Brewhouse,United_States
Guardian_Capital_Group,Toronto
Merryland_Studio,Nemom
McWane,United_States
WLLB-LD,"Portland,_Maine"
Xylem_Inc.,United_States
Not_on_Our_Watch_(organization),United_States
Suncoast_Motion_Picture_Company,"Roseville,_Minnesota"
Aberdeen_University_RFC,Aberdeen
Google_Affiliate_Network,California
Scottrade,"Town_and_Country,_Missouri"
Turing_Pharmaceuticals,Switzerland
UK_Power_Networks,London
Texas_A&M_Forest_Service,"College_Station,_Texas"
OMD_Worldwide,United_States
Central_Electricity_Supply_Utility_of_Odisha,India
Subway_(restaurant),"Milford,_Connecticut"
Strathmore_University_RFC,Nairobi
Veterans_Health_Administration,"Washington,_D.C."
UW_Credit_Union,United_States
Ministry_of_Finance_(Brazil),Federal_District_(Brazil)
Carspring,United_Kingdom
Major_Cineplex,Bangkok
National_Telecommunication_Corporation_(Pakistan),Pakistan
Mossad,Israel
VIP_Operator,Skopje
Sudan_News_Agency,Khartoum
KNWA-TV,"Fayetteville,_Arkansas"
Wood-Ridge_High_School,New_Jersey
Luma_Pictures,Australia
Arctic_Silver,"Visalia,_California"
ŽKK_Medveščak,Zagreb
Regina_City_Council,"Regina,_Saskatchewan"
San_Miguel_Beermen_(ABL),Pasig
Ministry_of_Railways_(India),Rail_Bhavan
Sierra_Leone_Ministry_of_Defence_and_National_Security,Freetown
First_Women's_Bank_of_California,Los_Angeles
NLayers,Herzliya
Nerds_at_Heart,Chicago
Viva_Records_(Philippines),Pasig
Canica,Oslo
NSW_Public_Works,"Haymarket,_New_South_Wales"
Hergé_Foundation,Brussels
Shah_Alam_City_Council,Shah_Alam
KCWK,"Walla_Walla,_Washington"
Global_Commerce_Bank,"Doraville,_Georgia"
Salesian_College_Celbridge,County_Kildare
Dillon_Dam_Brewery,"Dillon,_Colorado"
K43HN,"Dodge_City,_Kansas"
W16AL,"Burlington,_Vermont"
Arturia,Grenoble
Quidi_Vidi_Brewing_Company,Canada
Several_Reasons,Berlin
Lahore_Metrobus,Lahore
APCO_Worldwide,Hong_Kong
Zvečevo,Croatia
SKA_Brewing,United_States
Ivchenko-Progress,Zaporizhia
MahaRaja's_Boys'_High_School,India
Kendriya_Vidyalaya_BEML_Nagar,Kolar_Gold_Fields
ABC_Warehouse,Michigan
Steyr_Tractor,Austria
African_Alliance_Investment_Bank,South_Africa
Eti_Mine_Works,Turkey
State_Life_Insurance_Corporation_of_Pakistan,Karachi
DB_Schenker_Rail_Rybnik,Rybnik
Répertoire_International_des_Sources_Musicales,Germany
Hualien_County_Council,Hualien_City
Rudralife,India
Merkur,"Dearborn,_Michigan"
National_Communications_Commission,Taipei
Naukowa_i_Akademicka_Sieć_Komputerowa,Warsaw
Collaborative_Law_Institute_of_Texas,Dallas
Capitol_Christian_Music_Group,"Brentwood,_Tennessee"
Limoges_CSP,Limoges
Guiana_Space_Centre,French_Guiana
Florida_Community_Bank,"Weston,_Florida"
Budgens,Greater_London
Congress_of_Paraguay,Asunción
JAK_Members_Bank,Skövde
Viridus,Massachusetts
Goldblatt's,Illinois
Tiger_International_Resources,Philippines
Federal_Ministry_of_Interior_(Federation_of_Bosnia_and_Herzegovina),Sarajevo
Symbian_Ltd.,Southwark
Save_the_Bay,United_States
APCO_Worldwide,"Washington,_D.C."
Kita-Osaka_Kyuko_Railway,Japan
Fraser_Milner_Casgrain,Vancouver
WNFM-TV,"Fort_Myers,_Florida"
WMYA-TV,"Spartanburg,_South_Carolina"
Jewel_(supermarket),"Itasca,_Illinois"
Think_Pink_(clothing),Italy
Door_Number_3,"Austin,_Texas"
Ridgeview_High_School_(Florida),"Orange_Park,_Florida"
Soul_Muzik,Africa
Cable_&_Wireless_Worldwide,United_Kingdom
Steve_Madden_(company),Long_Island_City
Cadbury,Uxbridge
Eastern_Christian_High_School,"North_Haledon,_New_Jersey"
Prerana_Senior_Secondary_School,"Nawalgarh,_Rajasthan"
"Edison_Elementary_School_(Edison,_Washington)",Washington_(state)
Connecticut_House_of_Representatives,Connecticut
Oracle_Hyperion,California
Kerner_Optical,United_States
Nascotours_S.A.E,Egypt
Gordon_RFC,Australia
Telestial,Boston
Livestock_Improvement_Corporation,"Hamilton,_New_Zealand"
Dublinbikes,Dublin
WQLN_(TV),"London,_Ontario"
KNPB,"Reno,_Nevada"
Sound_&_Vision_India,Mumbai
Century_Pacific_Food,Philippines
Archives_of_Republika_Srpska,Banja_Luka
Sabre_Aircraft,United_States
AGEod,France
Winscombe_R.F.C.,Winscombe
Windjammer_Communications,"Marshall,_Missouri"
Appian_Way_Productions,California
Avid_Audio,"Daly_City,_California"
Markel_Corporation,United_States
Dolphin_Interconnect_Solutions,Norway
KYAZ,Texas
Pac-West_Telecomm,"Oakland,_California"
Club_Africain_(basketball),Tunisia
CollabNet,"South_San_Francisco,_California"
Vaughan_Media,United_States
Still_Playing_with_Toys,California
Bersa,Argentina
Horch,Germany
CenturyTel_of_Redfield,"Redfield,_Arkansas"
CYBG_plc,Leeds
Orscheln_Farm_&_Home,"Moberly,_Missouri"
ŽKK_Zrinjski_Mostar,Mostar
Cybage,India
Notcutts,"Woodbridge,_Suffolk"
Hermes_Group,Hamburg
Cash_America_International,"Fort_Worth,_Texas"
Blackfella_Films,"Paddington,_New_South_Wales"
Transport_in_Phnom_Penh,Cambodia
Dalkeith_Saints_B.C.,Dalkeith
National_Ground_Intelligence_Center,"Charlottesville,_Virginia"
Knight_Transportation,United_States
"Koehler_Instrument_Company,_Inc.","Bohemia,_New_York"
Department_of_Family_and_Community_Services_(New_South_Wales),City_of_Sydney
Heritage_Bank,Toowoomba
Fédération_de_l'informatique_du_Québec,Montreal
Debiganj_Alodini_Government_Girls_High_School,Debiganj_Upazila
GfK,Nuremberg
Sports_Authority,Colorado
Dutch_Bangla_Bank,Dhaka
"Watts,_Griffis_and_McOuat_Limited",Canada
Nimbula,Cape_Town
V-Star_Creations,Kerala
Kymis_B.C.,"Kymi,_Greece"
CANTV,Venezuela
WFLI-TV,"Chattanooga,_Tennessee"
Thomson_Holidays,Luton
Rugby-Welfen_Braunschweig,Germany
Signet_Jewelers,United_States
KBFX-CD,"Bakersfield,_California"
"Sanyo_Broadcasting__JOYR-TV,_JOYR-DTV__1",Kagawa_Prefecture
Knorr-Bremse,Munich
KK_Cibona,Zagreb
DocuWare__GmbH__1,Germany
George_Nelson_Tremper_High_School,"Kenosha,_Wisconsin"
Wang_Film_Productions,Taipei
"Government_College,_Jirapur",Jirapur
"Stonewall_Jackson_High_School_(Kanawha_County,_West_Virginia)","Charleston,_West_Virginia"
Hand_&_Lock,London
Lighthouse_Trails_Publishing,"Eureka,_Montana"
Cadence_Jazz_Records,"Redwood,_New_York"
The_Edw._Malley_Co.,Connecticut
Austrian_Development_Agency,Innere_Stadt
Culver's,Wisconsin
Bellahouston_Academy,Bellahouston
Aviva_Canada,Toronto
GAZ_Group,Nizhny_Novgorod
Sehwa_Girls'_High_School,Seoul
Suburban_Records,Haarlem
KTDO,Texas
Army_Rugby_Union,Aldershot
American_Momentum_Bank,Florida
Amstrad,"Brentwood,_Essex"
Christchurch_Cougars,"Canterbury,_New_Zealand"
Newtown_RFC,"Newtown,_Powys"
Tonga_Broadcasting_Commission,Nukuʻalofa
Căile_Ferate_Române_Line_600,Galați_County
Meetic,Boulogne-Billancourt
Government_Higher_Secondary_School_Sreekandapuram,Kannur
Web_Entertainment,Detroit
Intuitive_Surgical,California
3i,London
Intermountain_West_Communications_Company,Las_Vegas
Türkmendemirýollary,Turkmenistan
Tapiolan_Honka,Finland
Alabama_House_of_Representatives,Alabama_State_House
Binglin_Stable,United_States
"St._Anselm's_North_City_School,_Jaipur",Rajasthan
Curitiba_Rugby_Clube,Brazil
Walkover_Technologies,Indore
K04QR-D,"Esparto,_California"
Bochum_Stadtbahn,Bochum
KXVU-LD,"Chico,_California"
Platt_Brothers,Oldham
Troller_Veículos_Especiais,Ceará
Mori_Building_Company,Roppongi_Hills_Mori_Tower
Veramark_Technologies,"Henrietta,_New_York"
I&M_Holdings_Limited,Kenya
Sumerian_Records,"Washington,_D.C."
HopeLab,California
"Ministry_of_Agriculture,_Forestry_and_Fisheries_(Cambodia)",Phnom_Penh
Rap-A-Lot_Records,Houston
Panacea_Biotec,New_Delhi
Internetrix,Wollongong
CB_Avenida,Spain
Kawasaki_Motors_Philippines,Muntinlupa
Linn_Records,Glasgow
RheinStars_Köln,Germany
Amana_Bank_(Sri_Lanka),Sri_Lanka
Continental_Packaging_Solutions,United_States
Anderson_Water_Systems,"Ancaster,_Ontario"
Barry's_Tea,Cork_(city)
Eagle_Valley_High_School,"Gypsum,_Colorado"
"Choctaw,_Oklahoma_and_Gulf_Railroad",Oklahoma
Windsor_Mountain_School,"Lenox,_Massachusetts"
A.T._Kearney,United_States
Chubu_Electric_Power,"Higashi-ku,_Nagoya"
KCPT,"Kansas_City,_Kansas"
Carollo_engineers,"Walnut_Creek,_California"
Eritrean_Telecommunications_Corporation,Eritrea
Avioane_Craiova,Craiova
Fort_McMurray_Knights_RFC,Fort_McMurray
BGFIBank_Group,Gabon
Sogn_og_Fjordane_Energi,Sandane
Travco_Group,6th_of_October_City
New_Zealand_Breakers,Auckland
Regions_Trust,"Birmingham,_Alabama"
"Delaware,_Lackawanna_and_Western_Railroad",New_Jersey
Victory_Games_(EA),United_States
JSP_Records,London
Bakkafrost,Glyvrar
Ministry_of_Higher_Education_and_Scientific_Research_(UAE),Abu_Dhabi
Work_N_Gear,"Quincy,_Massachusetts"
WMDE,"Washington,_D.C."
Dover_High_School_(New_Jersey),New_Jersey
MIPRO,Taiwan
United_States_Geological_Survey,United_States
Fremont_Brewing,Washington_(state)
Federated_Investors,Federated_Tower
TV3_Winchester,"Winchester,_Virginia"
"St_Anthony's_Boys_School,_Cleveland_Town","Fraser_Town,_Bangalore"
"St_Joseph's_College,_Nainital",Nainital
DPL_Inc.,"Dayton,_Ohio"
Farfisa,Osimo
São_Paulo_Metro,São_Paulo
Krstarica,Serbia
International_Paper,Tennessee
WHBR_(TV),"Pensacola,_Florida"
MFS_(label),Germany
CKPR-DT,Thunder_Bay
F.C._Vila_Clotilde,Angola
Grammarly,San_Francisco
East_Gadsden_High_School,"Havana,_Florida"
Raja_Soliman_Science_and_Technology_High_School,Manila
KREM_(TV),"Spokane,_Washington"
Sharp_Point_Press,"Zhongshan_District,_Taipei"
Mostotrest,Moscow
Eastern_Railway_zone,West_Bengal
Manchester_Liners,Manchester
Golden_Gate_High_School,"Naples,_Florida"
Senzu_Collective,California
Softnyx,Seoul
Schecter_Guitar_Research,United_States
Windsor_Vineyards,"Windsor,_California"
Indus_Motors_Company,Pakistan
Agora_(organization),Russia
Amazing_Facts,California
Artemis_(pet_food),"Carson,_California"
Westfal-Larsen,Bergen
Palethorpes,United_Kingdom
Cotton_Traders,Greater_Manchester
Napalm_Records,Eisenerz
Penns_Grove_High_School,"Carneys_Point_Township,_New_Jersey"
Neelwafurat.com,Beirut
SIVI,Italy
KGAN,"Iowa_City,_Iowa"
National_Alliance_for_Youth_Sports,United_States
Ministry_of_Commerce_(Bangladesh),Dhaka
House_of_Representatives_(Libya),Libya
WFLI-TV,"Cleveland,_Tennessee"
DigiCube,Japan
Wang_Film_Productions,Xindian_District
"John_F._Kennedy_High_School_(Denver,_Colorado)",Colorado
DreamWorks_Records,"Universal_City,_California"
Perry_Lumber_Company,"Perry_County,_Pennsylvania"
Uribealdea_RKE,Mungia
Italian_Secondary_School_in_Rijeka,Rijeka
Mexican_Trade_Services_Documentation_and_Cultural_Office,Xinyi_District
Soheil_Mosun,Canada
China_Smart_Logistic_Network,China
Severn_Trent,Coventry
Niigata_Sogo_Television__Inc.株式会社新潟総合テレビ__1,Japan
Blogged.com,"Alhambra,_California"
Služba_za_istraživanje_i_dokumentaciju,Belgrade
Baltimore_City_Council,Baltimore
Surfers_Paradise_Dolphins,"Broadbeach_Waters,_Queensland"
Club_Pueyrredón,Argentina
Harvey_Comics,New_York_City
Croesyceiliog_RFC,Croesyceiliog
Telangana_State_Tourism_Development_Corporation,Hyderabad
Quest_International,Kent
Rock_Port_High_School,Missouri
Applied_Science_International,United_States
Lumos_Networks,Virginia
United_States_Mint,"Washington,_D.C."
WEIN-LD,"Evansville,_Indiana"
Lehigh_Defense,Lehigh_Valley
Freedom_Now,"Washington,_D.C."
Otobi,Dhaka
National_Civil_Aviation_Administration,Argentina
AVANCE,San_Antonio
Ral_Partha_Enterprises,Ohio
SMS_Audio,"Delray_Beach,_Florida"
Daemon_Records,Georgia_(U.S._state)
Texas_Comics,Texas
Dogs_Trust,United_Kingdom
Windsor_High_School_(Colorado),"Windsor,_Colorado"
Light_of_Hope,Dhaka
Koleje_Dolnośląskie,Poland
Zambian_Music_Blog,Kitwe
The_DMZ_at_Ryerson_University,Toronto
Gategroup,Switzerland
W29CI-D,"Salem,_Illinois"
New_Balance,Boston
Waterford_City_and_County_Council,Waterford
Edward_Jones_Investments,United_States
Canfield_High_School,Ohio
Modiran_Vehicle_Manufacturing_Company,Tehran
Lane_Cove_Rugby,Lane_Cove
Arnotts_(Ireland),Dublin
District_Cooperative_Central_Bank,India
Mentor_Graphics,United_States
SMK_Seberang_Jaya,Seberang_Jaya
Taunton_Tigers,Somerset
Club_de_Regatas_Bella_Vista,"Bella_Vista,_Buenos_Aires"
Spirax-Sarco_Engineering,Gloucestershire
LUNA_Bar,"Emeryville,_California"
FatLip_Recordings,London
Shiva_Soundsystem,London
