sid,sub,obj,class,score
223,"George_Calvert,_1st_Baron_Baltimore",Clement_Edmondes,0,47.5
247,O.Y.G_Redrum_781,Tupac_Shakur,0,47.5
327,Michael_Keaton,Dwayne_Johnson,0,48.0
380,C._O._Simpkins_Sr.,Cedric_Glover,0,48.0
249,Mamie_Eisenhower,Jacqueline_Kennedy_Onassis,0,48.5
308,Philip_Schuyler,John_Sloss_Hobart,0,49.5
245,"George_Lascelles,_7th_Earl_of_Harewood","Mary,_Princess_Royal_and_Countess_of_Harewood",0,50.5
215,Mel_Senen_Sarmiento,Benigno_Aquino_III,0,51.0
292,Ne_Win,Sein_Win_(Brigadier_General),0,51.0
283,Harvey_Fields,Malcolm_Lafargue,0,51.5
376,Dennis_Zine,Britney_Spears,0,52.0
354,John_Perrot,"Robert_Devereux,_2nd_Earl_of_Essex",0,52.5
363,"James_Hamilton,_2nd_Marquess_of_Hamilton","William_Herbert,_3rd_Earl_of_Pembroke",0,52.5
257,"John_Spencer,_8th_Earl_Spencer","Diana,_Princess_of_Wales",0,53.0
262,Mohd_Nazifuddin_Najib,Najib_Razak,0,53.0
351,Stephen_Lachs,Jerry_Brown,0,53.0
384,Queen_Hemas,Abdurrahman_Wahid,0,53.5
209,Walter_Fitzwilliam,"Mildmay_Fane,_2nd_Earl_of_Westmorland",0,54.0
277,Henry_Winneke,Brian_Murray_(governor),0,54.0
284,Ziaur_Rahman,Hussain_Muhammad_Ershad,0,54.0
391,"John_Greene,_Jr.",Walter_Clarke_(governor),0,54.0
220,Baltasar_Gracián,Arthur_Schopenhauer,0,55.0
340,Richard_L._Young,Bill_Clinton,0,55.0
367,Nitza_I._Quiñones_Alejandro,Barack_Obama,0,55.0
388,A.T._Smith,Barack_Obama,0,55.0
270,Irene_C._Berger,Barack_Obama,0,55.5
331,William_L._Clayton,C._Douglas_Dillon,0,55.5
300,David_A._Katz,Bill_Clinton,0,56.0
