sid,sub,obj,class,score
235,William_Brownfield,Barack_Obama,0,67.0
312,Jan_E._DuBois,Ronald_Reagan,0,67.0
326,Hal_Jackman,Ray_Hnatyshyn,0,68.5
264,"George_Calvert,_1st_Baron_Baltimore","Thomas_Wentworth,_1st_Earl_of_Strafford",0,69.5
304,James_McGrath_(Australian_politician),Malcolm_Turnbull,0,70.5
303,Charles_F._Hurley,Leverett_Saltonstall,0,71.0
253,Kim_Jong-il,Ri_Yong-ho,0,71.5
221,Recep_Tayyip_Erdoğan,Abdullah_Gül,0,72.5
341,Christopher_Comstock,Samuel_Hayes_(settler),0,73.5
202,Jacob_K._Javits,Robert_F._Kennedy,0,74.0
256,Tip_O'Neill,Charles_Gibbons,0,74.0
311,Wen_Jiabao,Xi_Jinping,0,74.0
204,William_Verity_Jr.,Ronald_Reagan,0,74.5
214,Viktor_Yanukovych,Viktor_Yushchenko,0,75.5
246,Anne_W._Patterson,Bill_Clinton,0,75.5
325,David_K._E._Bruce,Richard_Nixon,0,75.5
211,Tahir_Hussain_Mashhadi,Nawaz_Sharif,0,76.5
234,Cassius_Marcellus_Clay_(politician),Simon_Cameron,0,76.5
252,Pete_Geren,George_W._Bush,0,76.5
398,Ivy_Baker_Priest,Ronald_Reagan,0,77.5
336,Trygve_Bratteli,Olav_Meisdalshagen,0,78.0
335,Joseph_Comstock,Joseph_Platt,0,78.5
317,Strom_Thurmond,Thomas_A._Wofford,0,79.5
347,Frank_Crean,Gough_Whitlam,0,79.5
385,George_Keith_Taylor,John_Adams,0,80.0
267,Conor_Lenihan,Brian_Cowen,0,81.0
272,Mahinda_Rajapaksa,Chandrika_Kumaratunga,0,81.0
229,Paul_Joseph_James_Martin,Pierre_Trudeau,0,81.5
400,Jean_Charest,Paul_Martin,0,82.5
359,John_Adams,Samuel_Holten,0,84.0
375,Joseph_Platt,John_Bartlett_(Connecticut_politician),0,85.5
231,Alexander_Hamilton,James_Wilkinson,0,86.0
323,Éamon_de_Valera,Willie_Redmond,0,86.5
275,Thomas_J._O'Brien_(Michigan_politician),Theodore_Roosevelt,0,87.5
366,John_K._Richards,Theodore_Roosevelt,0,87.5
291,Josiah_Bartlet,Josiah_Bartlett,0,89.5
329,Edwin_Stanton,Andrew_Johnson,0,89.5
260,Giulio_Andreotti,Antonio_Giolitti,0,90.0
357,Shimon_Peres,Chaim_Herzog,0,93.0
344,John_Schofield,Andrew_Johnson,0,97.5
381,Nathaniel_Lambert,Benjamin_Disraeli,0,97.5
228,Thomas_R._Pickering,Bill_Clinton,0,98.0
273,Pierre_Trudeau,Joe_Clark,0,98.5
294,Wasim_Sajjad,Nawaz_Sharif,0,98.5
362,Pierre_Trudeau,Joe_Clark,0,98.5
225,Malcolm_Smith_(U.S._politician),David_Paterson,0,99.0
337,Elliot_Richardson,Rogers_Morton,0,99.0
343,"Charles_Spencer-Churchill,_9th_Duke_of_Marlborough","William_Onslow,_4th_Earl_of_Onslow",0,99.0
205,"Mildmay_Fane,_2nd_Earl_of_Westmorland","Francis_Fane,_1st_Earl_of_Westmorland",0,100.5
232,Stanley_Baldwin,George_VI,0,100.5
301,John_Quincy_Adams,Samuel_L._Southard,0,100.5
389,George_Cornewall_Lewis,William_Ewart_Gladstone,0,103.5
397,"David_Eccles,_1st_Viscount_Eccles",Harold_Macmillan,0,107.5
218,Norman_H._Stahl,George_H._W._Bush,0,113.5
365,"Frederick_Stanley,_16th_Earl_of_Derby",Henry_Campbell-Bannerman,0,114.0
207,"Frederick_Stanley,_16th_Earl_of_Derby","Granville_Leveson-Gower,_2nd_Earl_Granville",0,115.0
358,John_Michael_Manos,Gerald_Ford,0,115.0
271,Abraham_Lincoln,Hannibal_Hamlin,0,116.5
255,Rosalynn_Carter,George_H._W._Bush,0,118.0
244,Thomas_Jefferson,John_Adams,0,120.0
290,J._Skelly_Wright,Harry_S._Truman,0,122.0
369,Days_of_Our_Lives_characters_(1980s),Genie_Francis,0,123.5
371,Gerald_Ford,Nelson_Rockefeller,0,127.5
