The_Black_Tulip_(1964_film),Christian-Jaque
Whispering_Footsteps,Howard_Bretherton
The_Stoned_Age,James_Melkonian
Die_rote_Kapelle,Franz_Peter_Wirth
The_Wandering_Princess,Kinuyo_Tanaka
Loving_Couples_(1980_film),Jack_Smight
All_My_Life_(2008_film),Maher_Sabry
Expresso_Bongo__Expresso_Bongo__1,Val_Guest
Broken_Arrow_(TV_series),William_Beaudine
Ice_(2003_film),R._Raghuraj
Polladhavan_(1980_film),Muktha_Srinivasan
The_Blacksmith,Malcolm_St._Clair_(filmmaker)
I_Was_a_Shoplifter,Charles_Lamont
Detachment_(film),Tony_Kaye_(director)
Knucklebones_(film),Zakaria_Hashemi
Legions_of_the_Nile,Vittorio_Cottafavi
Kill_Me_Now,Adam_Nimoy
Aval_Viswasthayayirunnu,Jeassy
Wings_in_the_Dark,James_Flood
Morton's_Fork_(Fargo),Matt_Shakman
Blow_Dry,Paddy_Breathnach
Compagni_di_scuola,Carlo_Verdone
Tiger_(2007_film),Swapan_Saha
Street_of_Shadows_(1937_film),G._W._Pabst
Whites_(TV_series),David_Kerr_(director)
Mumbai_Express,Singeetam_Srinivasa_Rao
Last_Chance_U,Greg_Whiteley
Family_Tree_(film),Jacques_Martineau
Lady_in_the_Lake,Robert_Montgomery_(actor)
Samurai_Johnny_Frankenstein,Scott_Shaw
Little_World_of_Don_Camillo,Julien_Duvivier
Byomkesh_Pawrbo,Arindam_Sil
Padosi_(film),V._Shantaram
Jack_Frost_(1979_film),Arthur_Rankin_Jr.
Mr._Emmanuel,Harold_French
"Adventures_of_Sherlock_Holmes;_or,_Held_for_Ransom",J._Stuart_Blackton
Maschio_latino_cercasi,Giovanni_Narzisi
Fillmore_(film),Richard_T._Heffron
Booty_Call,Jeff_Pollack
Only_Clouds_Move_the_Stars,Torun_Lian
Alias_Jimmy_Valentine,Jack_Conway_(filmmaker)
Shock_Troops_(film),Costa-Gavras
Arn_–_The_Kingdom_at_Road's_End,Peter_Flinth
Tonka_(film),Lewis_R._Foster
Cheese_and_Jam,Branko_Đurić
Sweet_Temptation_(film),Ron_Lagomarsino
Joe_Dirt_2:_Beautiful_Loser,Fred_Wolf_(writer)
Sued_for_Libel,Leslie_Goodwins
Hans_Christian_Andersen's_The_Little_Mermaid_(1975_film),Tomoharu_Katsumata
Emerald_City_(film),Michael_Jenkins_(director)
Seven_Minutes_in_Hell,Michael_Uppendahl
Birthday_Blues,Robert_F._McGowan
Begging_for_Love,Hideyuki_Hirayama
CBS_Playhouse,Robert_Butler_(director)
Velai_Kidaichuduchu,P._Vasu
Endless_Love_(2010_TV_series),Andoy_Ranay
A_Love_Story_(1933_film),Max_Ophüls
The_Eternal_Sea,John_H._Auer
As_Time_Goes_By_(1997_film),Ann_Hui
The_Hard_Part,John_Badham
Feedin'_the_Kiddie,William_Hanna
Eagle_(1990_film),Zoran_Tadić
Pictura:_An_Adventure_in_Art,Enrico_Gras
Mom_and_Dad_Save_the_World,Greg_Beeman
12_Golden_Ducks,Matt_Chow
The_Scarlet_Pumpernickel,Chuck_Jones
Al_lupo_al_lupo,Carlo_Verdone
Don_Cesare_di_Bazan,Riccardo_Freda
Principessa,Rafael_Banquells
Cserepek,István_Gaál
Coherence_(film),James_Ward_Byrkit
The_Sea_of_Naples,Carmine_Gallone
The_Call_of_Africa,César_Fernández_Ardavín
Paid_to_Love,Howard_Hawks
The_Fury_of_Hercules,Gianfranco_Parolini
The_Twonky,Arch_Oboler
Hans:_Het_Leven_Voor_De_Dood,Louis_van_Gasteren
Ponni_(film),Thoppil_Bhasi
The_Hub_(Agents_of_S.H.I.E.L.D.),Bobby_Roth
Fighting_Coast_Guard,Joseph_Kane
Rose-Marie_(1928_film),Lucien_Hubbard
Grievous_Bodily_Harm,Mark_Joffe
The_Emperor_Jones_(1933_film),Dudley_Murphy
Rated_X_(film),Emilio_Estevez
Made_in_Hong_Kong_(film),Fruit_Chan
The_Silent_War_(film),Alan_Mak_(director)
Born_to_Race_(1988_film),James_Fargo
Kid_Kulafu,Paul_Soriano
Jim_Henson's_Mother_Goose_Stories,Brian_Henson
Vacation_Playhouse,Jack_Donohue_(director)
Moolaadé,Ousmane_Sembène
Have_a_Little_Faith_(film),Jon_Avnet
Deranged_(1974_film),Alan_Ormsby
Battles_Without_Honor_and_Humanity:_Proxy_War,Kinji_Fukasaku
The_Silver_Cord_(film),John_Cromwell_(director)
Theatricality,Ryan_Murphy_(writer)
The_Flying_Doctors,Kendal_Flanagan
The_Rocky_Horror_Picture_Show,Jim_Sharman
As_Cool_as_I_Am_(film),Max_Mayer
Channo_Kamli_Yaar_Di,Pankaj_Batra
The_Saint_of_Gamblers,Wong_Jing
"All's_Well,_Ends_Well_2009",Vincent_Kok
Burebista_(film),Gheorghe_Vitanidis
The_Call_of_the_East_(1922_film),Bert_Wynne
Stagecoach_War,Lesley_Selander
The_Black_Gestapo,Lee_Frost_(director)
The_Fantastic_Flying_Books_of_Mr._Morris_Lessmore,Brandon_Oldenburg
The_Possum,Tristram_Shapeero
The_Descent_(The_Vampire_Diaries),Marcos_Siega
Harry's_War_(1981_film),Kieth_Merrill
The_Hour_of_13,Harold_French
She_Never_Knew,Tom_Ricketts
Baby_It's_You_(film),John_Sayles
The_Boy_with_Green_Hair,Joseph_Losey
Broken_Embraces,Pedro_Almodóvar
Kaba_Sone_Hti,Khin_Maung_Oo
Face_Off_(Breaking_Bad),Vince_Gilligan
Ong_Bak_3,Panna_Rittikrai
Blessed_(2004_film),Simon_Fellows
Island_of_Lost_Souls_(1932_film),Erle_C._Kenton
Piggsburg_Pigs!,Charles_August_Nichols
Bis_(film),Dominique_Farrugia
Drexell's_Class,Matthew_Diamond
Skylarks,Thornton_Freeland
Dams:_The_Lethal_Water_Bombs,Sohan_Roy
Blast_(2004_film),Anthony_Hickox
Budoy,Ruel_S._Bayani
Hostess_Madness:_Unparched_Nectar,Yutaka_Ikejima
Demented_Death_Farm_Massacre,Fred_Olen_Ray
To_Beep_or_Not_to_Beep,Chuck_Jones
The_Last_Legion,Doug_Lefler
Una_Jaula_no_tiene_secretos,Agustín_Navarro
Buffalo_Dreams,David_Jackson_(director)
The_Embezzler_(1914_film),Allan_Dwan
Dream_of_the_Red_Chamber_(1944_film),Bu_Wancang
Big_City_(1948_film),Norman_Taurog
Slalom_(film),Luciano_Salce
The_Bedroom_Window,Curtis_Hanson
Under_My_Skin_(House),David_Straiton
Bram_Stoker's_Legend_of_the_Mummy,Jeffrey_Obrow
Bumping_into_Broadway,Hal_Roach
Ace_of_Spades_(serial),Henry_MacRae
Ein_Mädchen_von_16_½,Carl_Balhaus
Thampu,G._Aravindan
Orma_Mathram,Madhu_Kaithapram
Galaxy_Express_999__film__1,Rintaro
Daisy_Doodad's_Dial,Florence_Turner
Mouna_Geethangal,K._Bhagyaraj
Voodoo_Man,William_Beaudine
Director's_Special_(film),Guruprasad
Barrabas_(film),Louis_Feuillade
Dil_Deke_Dekho,Nasir_Hussain
Lola_Montès,Max_Ophüls
Perils_of_the_Sentimental_Swordsman,Chor_Yuen
Under_the_Pavement_Lies_the_Strand,Helma_Sanders-Brahms
Angel_Baby_(1961_film),Paul_Wendkos
Shadow_of_the_Vampire,E._Elias_Merhige
The_Ebony_Tower__The_Ebony_Tower__1,Robert_Knights
Coins_in_the_Fountain,Tony_Wharmby
Why%3F_(film),Karel_Smyczek
Revelation_Zero_(Part_2),John_Polson
Lipsett_Diaries,Theodore_Ushev
The_Babysitter_(2016_film),McG
Hula_Girls,Lee_Sang-il_(film_director)
Anbu_Sagodharargal,Lakshmi_Deepak
Ant_Story,Mostofa_Sarwar_Farooki
Muppet_Treasure_Island,Brian_Henson
Mystery_Mountain_(serial),Otto_Brower
The_White_Diamond,Werner_Herzog
Earl_of_Puddlestone,Gus_Meins
The_Fascist,Luciano_Salce
Closure_(The_X-Files),Kim_Manners
D'_Fightin'_Ones,Friz_Freleng
The_Broken_Code,Pamela_Fryman
Wong_Fei_Hung_Series,Tsui_Hark
Slither_(1973_film),Howard_Zieff
The_Gary_Coleman_Show,George_Gordon_(animator)
Foxfire_(1955_film),Joseph_Pevney
Tuesday_(film),Sacha_Bennett
Alpha_and_Omega_(Supernatural),Philip_Sgriccia
Sister_(upcoming_film),Sia_Furler
Night_of_Truth,Fanta_Régina_Nacro
Radisson_(TV_series),Pierre_Gauvreau
The_Faculty_(TV_series),Will_Mackenzie
The_Rain_People,Francis_Ford_Coppola
Las_Aventuras_de_Jack,Carlos_F._Borcosque
Autumn_(2009_film),Steven_Rumbelow
The_Extremely_Tragic_Story_of_Celal_Tan_and_His_Family,Onur_Ünlü
The_Hard-Boiled_Canary,Andrew_L._Stone
Good_Times_with_Weapons,Trey_Parker
The_Private_Files_of_J._Edgar_Hoover,Larry_Cohen
Eight_Girls_in_a_Boat_(1932_film),Erich_Waschneck
Kemonozume,Masaaki_Yuasa
Kirk_(TV_series),Joel_Zwick
The_First_Monday_in_May,Andrew_Rossi
Herberg_for_Hjemløse,Lau_Lauritzen_Sr.
Virginity_(film),Otakar_Vávra
A_Debt_of_Honour_(1921_film),Paul_L._Stein
Anne_Trister,Léa_Pool
Občanský_průkaz_(film),Ondřej_Trojan
Pretty_Bird,Paul_Schneider_(actor)
Cashback_(film),Sean_Ellis
Going_to_the_Mat,Stuart_Gillard
The_Thief_of_Bagdad_(1940_film),Michael_Powell
Lure_of_the_West,Alan_James
Conversation_Piece_(film),Luchino_Visconti
House_Hunting_Mice,Chuck_Jones
Strictly_for_the_Birds,Vernon_Sewell
Heart_(Glee),Brad_Falchuk
La_Vendetta_(TV_series),Topel_Lee
Fatal_Lady,Edward_Ludwig
Nuns_on_the_Run,Jonathan_Lynn
Feds,Daniel_Goldberg_(producer)
Headline_Shooter,Ray_Lissner
An_Ambiguous_Report_About_the_End_of_the_World,Juraj_Jakubisko
George_Washington_(film),David_Gordon_Green
Second_Sight_(Star_Trek:_Deep_Space_Nine),Alexander_Singer
Buud_Yam,Gaston_Kaboré
La_Roue,Abel_Gance
Company_of_Heroes_(film),Don_Michael_Paul
The_Corbett-Fitzsimmons_Fight,Enoch_J._Rector
The_Big_Bang_(1987_film),Picha
The_Woman_Disputed,Henry_King_(director)
Cross_My_Heart_(1937_film),Bernard_Mainwaring
Yellow_Submarine_(film),Robert_Balser
Limite,Mário_Peixoto
Deflation_(film),Roger_Ashton-Griffiths
Dum_Maaro_Dum_(film),Rohan_Sippy
A_Kind_of_Childhood,Catherine_Masud
The_Book_of_Life_(1998_film),Hal_Hartley
Madadayo,Akira_Kurosawa
The_Group_(film),Sidney_Lumet
Tree_for_Two,Friz_Freleng
"Good_Night,_Paul",Walter_Edwards_(director)
Tricoche_and_Cacolet,Pierre_Colombier
Farewell_to_Space_Battleship_Yamato,Leiji_Matsumoto
Where's_Officer_Tuba%3F,Philip_Chan
Sherlock_Holmes_Baffled,Arthur_Marvin
The_Country_Mouse,Hobart_Bosworth
Apprehension_(film),Lothar_Warneke
Love_in_the_Ring,Reinhold_Schünzel
Griff_the_Invisible,Leon_Ford
Rehearsal_for_Murder,David_Greene_(director)
The_Bullshitters:_Roll_Out_The_Gunbarrel,Stephen_Frears
Stella_(UK_TV_series),Sandy_Johnson_(director)
Kochi_Rajavu,Johny_Antony
The_Winds_of_War_(miniseries),Dan_Curtis
The_Man_Without_Nerves,Harry_Piel
"Du_Barry,_Woman_of_Passion",Sam_Taylor_(director)
Music_of_the_Heart,Wes_Craven
Eddie_and_the_Cruisers,Martin_Davidson
Susannah_of_the_Mounties_(film),Walter_Lang
The_Draughtsmen_Clash,Balufu_Bakupa-Kanyinda
End_of_Nights,Martin_Wood_(director)
Hard_Luck_Hero,Sabu_(director)
Are_You_My_Mummy%3F,Dan_Povenmire
Yoake_no_Machi_de,Setsurō_Wakamatsu
The_Amazing_Quest_of_Mr._Ernest_Bliss,Henry_Edwards_(actor)
The_Consultant_(Fringe),Jeannot_Szwarc
The_Age_of_Shadows,Kim_Jee-woon
Self_Defense_(film),Maura_O'Connell
People_Who_Travel_(1938_German-language_film),Jacques_Feyder
Where's_the_Black_Lady%3F,Debbie_Allen
Sketch_Artist,Phedon_Papamichael
Les_Braqueuses,Jean-Paul_Salomé
In_the_Land_of_Don_Quixote,Orson_Welles
A_Sense_of_Freedom,John_Mackenzie_(film_director)
Clockers_(film),Spike_Lee
Glitter_(film),Vondie_Curtis-Hall
Frogs_(film),George_McCowan
The_Last_Ride_(2011_film),Harry_Thomason
Recess:_All_Growed_Down,Howy_Parkins
Alibaba_Aur_40_Chor_(1980_film),Umesh_Mehra
Fight_or_Flight_(Heroes),Lesli_Linka_Glatter
Devil's_Trap,Kim_Manners
No_Time_to_Die,Terence_Young_(director)
Unmade_Beds,Alexis_Dos_Santos
Tyranny_(TV_series),John_Beck_Hofmann
Canım_Sana_Feda,Halit_Refiğ
Love_in_Nepal,Rajat_Arora
Hamburger_Dinner_Theater,Wes_Archer
Zatoichi_on_the_Road,Kimiyoshi_Yasuda
My_Brother_Anastasia,Steno_(director)
Crossroads_(1955_TV_series),Richard_Kinon
Pillars_of_the_Sky,George_Marshall_(director)
The_Garden_of_Weeds,James_Cruze
The_Clique_(film),Michael_Lembeck
Happy_We,Lasse_Hallström
King_of_the_Coiners,Alfred_Rolfe_(director)
Dhruvasangamam,J._Sasikumar
Disgrace_(film),Steve_Jacobs
The_Conspiracy_(1913_film),Maurice_Tourneur
Men_(1924_film),Dimitri_Buchowetzki
Death_Valley_Outlaws,George_Sherman
The_Collector_(2005_film),Feliks_Falk
A_Town_Called_Bastard,Robert_Parrish
Mermaid_Legend,Toshiharu_Ikeda
For_Those_Who_Hunt_the_Wounded_Down,Norma_Bailey
Giovanna's_Father,Pupi_Avati
Mula_sa_Puso__Mula_sa_Puso__1,Wenn_V._Deramas
Madly_Bangalee,Anjan_Dutt
From_Vegas_to_Macau_II,Wong_Jing
The_Delta_(film),Ira_Sachs
Thai_Thief,Pisut_Praesangeam
Sri_Krishna_2006,K._V._Vijayendra_Prasad
The_Magician's_Hat_(film),Milan_Blažeković
The_Racers,Henry_Hathaway
Whitecaps_(The_Sopranos),John_Patterson_(director)
Big_Bad_Wolf_(Hell_on_Wheels),David_Von_Ancken
The_Patriot_(1998_film),Dean_Semler
Ma_and_Pa_Kettle_Go_to_Town,Charles_Lamont
Grown_Ups_(1999_TV_series),Jonathan_Prince
Country_Gentlemen_(film),Ralph_Staub
Yaraana_(1995_film),David_Dhawan
Unit_7,Alberto_Rodríguez_Librero
At_Five_in_the_Afternoon,Samira_Makhmalbaf
The_Bond_Between,Donald_Crisp
Creation_(2009_film),Jon_Amiel
Kodanda_Rama,V._Ravichandran
The_Blizzard_(1923_film),Mauritz_Stiller
In_the_Line_of_Duty_4:_Witness,Yuen_Woo-ping
Muhammad_bin_Tughluq_(film),Cho_Ramaswamy
Mikosch_of_the_Secret_Service,Franz_Josef_Gottlieb
Dus_Kahaniyaan,Sanjay_Gupta_(director)
National_Heritage_(film),Luis_García_Berlanga
Her_Pilgrim_Soul,Wes_Craven
Countess_Dora,Zvonimir_Berković
Vacation_Playhouse,Richard_Whorf
65_Revisited,D._A._Pennebaker
The_Last_Time_I_Committed_Suicide,Stephen_Kay
Kuro_no_tenshi_Vol._2,Takashi_Ishii
The_Dreaming_(1988_film),Mario_Andreacchio
New_Year_(film),Wan_Laiming
Singing_Lovebirds,Masahiro_Makino
Secret_Orchards,Richard_Loncraine
The_Secret_of_Castle_Elmshoh,Max_Obal
My_Cousin,Edward_José
The_Man_(2005_film),Les_Mayfield
Fire_of_Waters,Stan_Brakhage
A_(1965_film),Jan_Lenica
State's_Attorney_(film),George_Archainbaud
HitRecord_on_TV,Joseph_Gordon-Levitt
Into_the_Woods_(Buffy_the_Vampire_Slayer),Marti_Noxon
Circle_of_Friends_(2006_film),Stefan_Pleszczynski
Little_Marcel,Jacques_Fansten
Premiere_(TV_program),Frances_Buss_Buch
Graveyard_Disturbance,Lamberto_Bava
Pilot_(Boy_Meets_World),John_Tracy_(director)
It_Was_the_Son,Daniele_Ciprì
Azad_(2016_film),Rehan_Sheikh
Beasts_of_Burden_(Defiance),Allan_Kroeker
Sunday_in_the_Park_with_George_(Desperate_Housewives),Larry_Shaw_(director)
Bachna_Ae_Haseeno,Siddharth_Anand
Mala_Pilla,Gudavalli_Ramabrahmam
The_Dead_Girl,Karen_Moncrieff
Uninhabited_(film),Bill_Bennett_(director)
The_Storm_Makers,Guillaume_Suon
Hives_(film),Michael_Lennox
The_Cool_and_the_Crazy,William_Witney
Northern_Lights_(1978_film),Rob_Nilsson
God_of_Gamblers_III:_Back_to_Shanghai,Wong_Jing
Carom_Shots,Marcel_Bluwal
The_Worst_Movie_Ever!,Glenn_Berggoetz
Sathi_(1938_film),Phani_Majumdar
Sport_Goofy_in_Soccermania,Matthew_O'Callaghan
It_Could_Happen_to_You_(1939_film),Alfred_L._Werker
Sunday_PinaSaya,Louie_Ignacio
Out_of_the_Blue_(1931_film),Gene_Gerrard
The_Beachcomber_(1915_film),Phil_Rosen
"Easy_Come,_Easy_Go_(1967_film)",John_Rich_(director)
Goat_(2016_film),Andrew_Neel
Bharatha_Vilas,A._C._Tirulokchandar
The_Fugitive_(1920_film),André_Hugon
State_Secret_(1950_film),Sidney_Gilliat
Amor_salvaje,Juan_Orol
Maniac_Cop,William_Lustig
To_Dorothy_a_Son,Muriel_Box
Manjil_Virinja_Pookkal,Fazil_(director)
The_Arctic_Giant,Dave_Fleischer
Criminal_Lawyer,Christy_Cabanne
The_Mule_(2014_film),Angus_Sampson
The_Thin_White_Line_(Millennium),Thomas_J._Wright
Back_to_the_Future,Robert_Zemeckis
Kung_Hei_Fat_Choy_(film),Dean_Shek
The_House_of_Fortescue,Frank_Wilson_(director)
Kung_Fu_Man_(film),Yuen_Cheung-yan
Chain_Reaction_(film),Andrew_Davis_(director)
Ee_Preethi_Yeke_Bhoomi_Melide,Prem_(film_director)
Lady_in_a_Cage,Walter_Grauman
Dust_(1985_film),Marion_Hänsel
Premonition_(2004_film),Norio_Tsuruta
Robbing_Cleopatra's_Tomb,Georges_Méliès
Eight_Hours_of_Terror,Seijun_Suzuki
King_of_Chinatown,Nick_Grinde
Building_Bombs,Mark_Mori
I_Am_Yours_(film),Iram_Haq
Raju_Uncle,Haranath_Chakraborty
Cold_in_July_(film),Jim_Mickle
Mermaids:_The_Body_Found,Sid_Bennett_(director)
Pavana_Ganga,Y._R._Swamy
The_Mysterious_Knight,Georges_Méliès
The_Apache,Adelqui_Migliar
The_Temptation_of_St._Tony,Veiko_Õunpuu
The_Ghost_and_Mr._Chicken,Alan_Rafkin
Poove_Poochooda_Vaa,Fazil_(director)
Language_Matters_with_Bob_Holman,David_Grubin
Leonard_Caul,Michael_Waxman
"O,_more,_more!",Yefim_Gamburg
Vanity_Fair_(1923_film),Hugo_Ballin
Tora-san's_Rise_and_Fall,Yoji_Yamada
The_Calamari_Wrestler,Minoru_Kawasaki_(film_director)
Neige_(film),Juliet_Berto
Once_a_Crook,Herbert_Mason
Tin_Gods,Allan_Dwan
Mela_(2000_film),Dharmesh_Darshan
Body_Melt,Philip_Brophy
Falling_Hare,Bob_Clampett
Cute_High_Earth_Defense_Club_Love!__tv_series__1,Shinji_Takamatsu
The_Ladies_Who_Lunch_(Desperate_Housewives),Arlene_Sanford
The_Essential_Daffy_Duck,Tex_Avery
Siren_(Millennium),Allen_Coulter
Kung_Fu_Killers,Brian_Trenchard-Smith
Svět_kde_se_žebrá,Miroslav_Cikán
The_Body_Said_No!,Val_Guest
The_Sicilian_Connection,Ferdinando_Baldi
An_Angel_at_My_Table,Jane_Campion
The_Miracle_Woman,Frank_Capra
Awakening_of_the_Beast,José_Mojica_Marins
Possession_(1922_film),Louis_Mercanton
Kodungallooramma,Kunchacko
Sowers_and_Reapers,George_D._Baker
"Ocana,_an_Intermittent_Portrait",Ventura_Pons
The_Village_Squire,Reginald_Denham
Joseph_Schildkraut_Presents,Barry_Shear
The_Mickey_Rooney_Show,Leslie_H._Martinson
Şalvar_Davası,Kartal_Tibet
The_Firefly_(film),Robert_Z._Leonard
Purooruvase,Kaviyoor_Sivaprasad
The_Screaming_Woman,Jack_Smight
È_pericoloso_sporgersi,Jaco_Van_Dormael
Alpha_(The_X-Files),Peter_Markle
The_Spy_Who_Loved_Flowers,Umberto_Lenzi
For_Queen_and_Country,Martin_Stellman
The_Salton_Sea_(2016_film),Veena_Sud
The_Users_(1978_film),Joseph_Hardy_(director)
Tum_Mile,Kunal_Deshmukh
The_Shaggy_Dog_(2006_film),Brian_Robbins
Hôtel_des_Invalides_(film),Georges_Franju
Preservation_of_the_Sign_Language,George_Veditz
Pierino_medico_della_Saub,Giuliano_Carnimeo
Dharma_Seelan,Cheyyar_Ravi
Think_Like_a_Man_Too,Tim_Story
You_Deserve_Everything,Goran_Stolevski
Guns_and_Roses_(2012_film),Ning_Hao
Empty_Hands,Victor_Fleming
Angela_(1995_film),Rebecca_Miller
Chandu_the_Magician_(film),Marcel_Varnel
The_Straight_and_Narrow,Charley_Chase
Renoir_(film),Gilles_Bourdos
Nalla,V._Nagendra_Prasad
The_Fan_(1951_film),Manuel_Romero
W.T.F._(South_Park),Trey_Parker
Devil's_Roundup,Enrique_Gómez
Love_Is_Strange_(film),Ira_Sachs
Gold_(1932_film),Otto_Brower
We'll_Take_Manhattan_(2012_film),John_McKay_(director)
The_Merry_Heirs,Max_Ophüls
A_Force_More_Powerful,Steve_York
Thai_Maaman,Guru_Dhanapal
Armon_(film),Melis_Abzalov
G.B.F._(film),Darren_Stein
Dracula's_Dog,Albert_Band
"Red,_Hot_and_Blue_(film)",John_Farrow
Flawless_(2007_film),Michael_Radford
Starless_Dreams,Mehrdad_Oskouei
Night_Mayor,Guy_Maddin
The_Shipping_News_(film),Lasse_Hallström
Un_giorno_speciale,Francesca_Comencini
The_Alcoa_Hour,Sidney_Lumet
The_New_Adventures_of_Charlie_Chan,Don_Chaffey
W_le_donne,Aldo_Grimaldi
Whoops_Baghdad,John_Howard_Davies
Ladies_of_the_Big_House,Marion_Gering
Mickey's_Birthday_Party,Riley_Thomson
Maranatha_(Millennium),Peter_Markle
All_in_the_Family_(Body_of_Proof),John_Polson
House_of_Others,Rusudan_Glurjidze
After_Jimmy,Glenn_Jordan
Kalyug_(1981_film),Shyam_Benegal
Bluff_(film),Simon_Olivier_Fecteau
The_Story_of_Lucy_and_Jessie,Bethany_Rooney
Achan_(2011_film),Ali_Akbar_(director)
Let_the_Devil_Wear_Black,Stacy_Title
Diary_of_a_Nymphomaniac,Christian_Molina
The_Number_23,Joel_Schumacher
On_Ice_(film),Ben_Sharpsteen
Post_No_Bills,Clay_Walker_(filmmaker)
Return_of_the_Bad_Men,Ray_Enright
Aladdin_and_the_Wonderful_Lamp_(1917_film),Chester_Franklin
Intrigue_(film),Edwin_L._Marin
Veronica_se_întoarce,Elisabeta_Bostan
Dev_(film),Govind_Nihalani
Joy_Ride_3,Declan_O'Brien
Hercules_(2014_film),Brett_Ratner
Nuts_and_Volts_(film),Friz_Freleng
Jesus'_Son_(film),Alison_Maclean
Tokyo:_The_Last_Megalopolis,Akio_Jissoji
Me_and_My_Pal_(1939_film),Thomas_Bentley
Punk:_Attitude,Don_Letts
Kick-Ass_2_(film),Jeff_Wadlow
The_Woman_With_Four_Faces,Herbert_Brenon
Gunpoint_(film),Earl_Bellamy
The_Russian_Question,Mikhail_Romm
Still_Alice,Richard_Glatzer
Rose_of_Tralee_(1942_film),Germain_Burger
Adrienne_Lecouvreur_(film),Marcel_L'Herbier
The_Genesis_Code,Patrick_Read_Johnson
Dracula_III:_Legacy,Patrick_Lussier
The_Innocent_(1994_film),Mimi_Leder
Doomsday_Gun,Robert_Young_(director)
Melody_Lane_(1929_film),Robert_F._Hill
Wild_Bill_Hickok_Rides,Ray_Enright
Aamir_(film),Raj_Kumar_Gupta
Zatoichi_and_the_Doomed_Man,Kazuo_Mori
Funny_Girl_(film),William_Wyler
Untamed_Youth,Howard_W._Koch
El_Greco_(2007_film),Yannis_Smaragdis
The_Accidental_Husband,Griffin_Dunne
Terror_Island,James_Cruze
The_Little_Guy,Jeffrey_Reiner
You_Can't_Beat_Love,Christy_Cabanne
Ang_Tanging_Ina,Wenn_V._Deramas
Love_Is_a_Many-Splendored_Thing_(film),Henry_King_(director)
Kamay_ni_Cain,Gerardo_de_León
When_AIDS_Was_Funny,Scott_Calonico
Gladiators_of_Rome_(2012_film),Iginio_Straffi
Father's_Little_Dividend,Vincente_Minnelli
Chris_&_Don,Guido_Santi
Hollywood_Vice_Squad,Penelope_Spheeris
La_Révolution_française_(film),Richard_T._Heffron
Detectorists,Mackenzie_Crook
Powwow_Highway,Jonathan_Wacks
Significant_Others_(1998_TV_series),Scott_Winant
The_Pleasure_Seekers_(1920_film),George_Archainbaud
The_Queen's_Sister,Simon_Cellan_Jones
Jetter_Mars,Rintaro
Trip_to_Vienna,Edgar_Reitz
Bullet_Scars,D._Ross_Lederman
Vision_Quest,Harold_Becker
Pooveli,Selva_(director)
The_Famous_Mrs._Fair,Fred_Niblo
"Mahatma:_Life_of_Gandhi,_1869–1948",Vithalbhai_Jhaveri
Stark_Raving_Mad_(2002_film),Drew_Daywalt
La_maestra,Miguel_Córcega
The_Leopard_(1918_film),Alfréd_Deésy
Sunday_Lovers,Bryan_Forbes
Fruit_of_the_Poisonous_Tree_(Once_Upon_a_Time),Bryan_Spicer
Red_Riding_Hood_(1989_film),Adam_Brooks_(filmmaker)
Den_opvakte_jomfru,Alice_O'Fredericks
Suspect_Zero,E._Elias_Merhige
Evening_Bells,Lordan_Zafranović
