Stéphan_Raheriharimanana,Madagascar_national_football_team
Stevland_Angus,Bishop's_Stortford_F.C.
Andreas_Raudsepp,FC_Levadia_Tallinn
Hany_Mukhtar,Hertha_BSC
John_Deakin_(footballer),Carlisle_United_F.C.
Zach_Prince,College_of_Charleston_Cougars
Ben_Zolinski,1._FC_Neubrandenburg_04
Juan_Manuel_García_García,Real_Betis_B
Omar_Najdi,Morocco_national_under-23_football_team
Rob_Ogleby,Wales_national_under-21_football_team
Atlético_Chiriquí__Lowdwing_Van_Campbell__1,Atlético_Chiriquí
Martín_Gianfelice,Independiente_Rivadavia
1207_Antalya_Muratpaşa_Belediye_Spor__Büşra_Öztürk__1,1207_Antalya_Muratpaşa_Belediye_Spor
Joe_Dumighan,Darlington_F.C.
Nacer_Hammami,MC_El_Eulma
Martin_Hurt,JK_Tervis_Pärnu
Richard_Davis_(footballer),Falmouth_Town_A.F.C.
Michael_Branch,Halifax_Town_A.F.C.
Thibault_Giresse,En_Avant_de_Guingamp
Martin_Riley_(footballer),Tranmere_Rovers_F.C.
Danny_Vaughn_(soccer),Memphis_Rogues
Steve_Cherry,Walsall_F.C.
Jiří_Vašíček,HC_Slavia_Praha
Hilario_Cuenú,Atlético_Huila
"Milan_Gajić_(footballer,_born_1996)",Serbia_national_under-17_football_team
Persidafon_Dafonsoro__Isak_Konon__1,Persidafon_Dafonsoro
FK_Guliston__Ilkhom_Djumanov__1,FK_Guliston
Frank_White_(footballer),Tamworth_F.C.
Erber_Burgos,San_Salvador_F.C.
Freddy_Chaves,K.A.A._Gent
Carlos_Bocanegra,United_States_men's_national_under-23_soccer_team
Real_Murcia__Carlos_Álvarez__1,Real_Murcia
Randaberg_IL__Kristian_Høvring__1,Randaberg_IL
Milan_Škriniar,Slovakia_national_under-17_football_team
Ethnikos_Piraeus_F.C.__Giannis_Theodosiou__1,Ethnikos_Piraeus_F.C.
Michel_Platini_Mesquita,C.F._Pachuca
Antonio_Calle,Talavera_CF
Broadmeadow_Magic_FC__Joshua_Piddington__1,Broadmeadow_Magic_FC
"Martin_Thomas_(footballer,_born_1973)",Eastleigh_F.C.
Mirko_Castillo,Fort_Lauderdale_Strikers_(1988–94)
FK_Vardar__Borjan_Todorovski__1,FK_Vardar
Derek_Grierson,Coleraine_F.C.
Marcus_Vinícius_da_Cruz_Alves_Nóbrega,Associação_Portuguesa_de_Desportos
Michel_Garbini_Pereira,Clube_Náutico_Capibaribe
Korey_Smith,Yeovil_Town_F.C.
Iltjan_Nika,D'Amico–Bottecchia
Nicklas_Dahlberg,Frisk_Asker_Ishockey
FC_Lokomotiv_Moscow__Manuel_Fernandes__1,FC_Lokomotiv_Moscow
Mauro_Cantoro,Argentina_national_under-17_football_team
Patrick_McGuire,Guiseley_A.F.C.
"Mark_Hughes_(footballer,_born_1983)",Barnet_F.C.
Charlie_Spencer,England_national_football_team
Matúš_Marcin,FK_Dukla_Banská_Bystrica
John_Brearley,Notts_County_F.C.
Colchester_United_F.C._Under-23s_and_Academy__Charley_Edge__1,Colchester_United_F.C._Under-23s_and_Academy
Hugues_Nanmi,Persikota_Tangerang
Marcelo_Delgado,Club_Atlético_Belgrano
Riga_FC__Klāvs_Bāliņš__1,Riga_FC
Silvio_Fernández_Dos_Santos,Santiago_Wanderers
Tyresö_FF__Josefine_Björk__1,Tyresö_FF
José_Soares,CD_Badajoz
Ray_Bishop,Newport_County_A.F.C.
Zafer_Özgültekin,Kayseri_Erciyesspor
Gennaro_Sardo,U.S._Salernitana_1919
Tamara_Jovanović,Serbia_women's_national_football_team
Boris_Pavić,FC_Chernomorets_Novorossiysk
"Craig_Thomson_(footballer,_born_1991)",FK_Sūduva_Marijampolė
"John_Middleton_(footballer,_born_1910)",Walker_Celtic_F.C.
Kevin_Pilkington,Rotherham_United_F.C.
Cătălin_Necula,Romania_national_football_team
Jonny_Allan,Celtic_Nation_F.C.
Adam_Marciniak,Górnik_Zabrze
Martin_Meichelbeck,VfL_Bochum_II
Donovan_Maury,Standard_Liège
Dawid_Jarka,Górnik_Zabrze
Hertha_BSC__Thomas_Kraft__1,Hertha_BSC
Horst_Steffen,MSV_Duisburg
Yukio_Tsuchiya,Tokyo_Verdy
David_McKellar,Newcastle_United_F.C.
Nikola_Maraš,Serbia_national_under-19_football_team
Chris_Ward_(footballer),Leigh_Genesis_F.C.
Silas_(Portuguese_footballer),Wolverhampton_Wanderers_F.C.
Hans_Appel,Dresdner_SC
Naiz_Hassan,T.C._Sports_Club
Brian_Edwards_(soccer),San_Jose_Earthquakes
Ioan_Lupescu,Bursaspor
Emiliano_Ellacopulos,Unión_de_Santa_Fe
Rothes_F.C.__Rory_Cooke__1,Rothes_F.C.
Ken_Charlery,Birmingham_City_F.C.
Kawkab_Marrakech__Abdelkhalek_Ait_Ourehbi__1,Kawkab_Marrakech
John_Verhoek,FC_Dordrecht
Chigozie_Christopher,Dolphins_F.C._(Port_Harcourt)
Stefan_Savić_(Austrian_footballer),FC_Liefering
Donald_Slade,Southampton_F.C.
Tomi_Kostadinov,PFC_CSKA_Sofia
Zvonimir_Kožulj,NK_Vitez
Rajendra_Rawal,Nepal_national_football_team
Edgardo_Baldi,Club_Bolívar
Jeong_Kwang-sik,Chamchuri_United_F.C.
FK_Tikveš__Kristijan_Rizov__1,FK_Tikveš
Ahmed_Hegazy,Egypt_national_football_team
Hugo_Sánchez,Club_América
Michael_Pierce_(American_football),Baltimore_Ravens
Instituto_Atlético_Central_Córdoba__Ignacio_Antonio__1,Instituto_Atlético_Central_Córdoba
Guy_Stéphan,Le_Havre_AC
Jean_Márquez,C.S.D._Comunicaciones
Tibor_Čiča,HNK_Gorica
Andrés_Leonardo_Márquez,Beijing_Institute_of_Technology_F.C.
VfR_Neumünster__Tyrone_Aboagye__1,VfR_Neumünster
Chojniczanka_Chojnice__Łukasz_Kosakiewicz__1,Chojniczanka_Chojnice
França,Nacional_Futebol_Clube
FK_BSK_Borča__Stanko_Žmirić__1,FK_BSK_Borča
George_Bates_(English_footballer),Sheffield_Wednesday_F.C.
Muangthong_United_F.C.__Panupan_Juheang__1,Muangthong_United_F.C.
Lasse_Ankjær,Viborg_FF
Michael_Geiger,Germany_national_under-21_football_team
Ibrahima_Sory_Soumah,AS_Kaloum_Star
Hussain_Ali_Baba,Al-Muharraq_SC
Mario_Salgado,Colo-Colo
Roger_Craig_(American_football),Minnesota_Vikings
Eric_Lavine,Barbados_national_football_team
Miguel_Rodrigo_Vargas,Sporting_Clube_de_Portugal
Mirandinha,Newcastle_United_F.C.
Jeremy_Illingworth,Huddersfield_Town_A.F.C.
FK_Sarajevo_Academy__Dal_Varešanović__1,FK_Sarajevo_Academy
Maurizio_Lanzaro,U.S._Avellino_1912
Jesús_María_Lacruz,CA_Osasuna
Mark_Harris_(footballer),Swansea_City_A.F.C.
Deportivo_Santaní__Pablo_Gavilan__1,Deportivo_Santaní
Eddie_Werge,Bexley_United_F.C.
"John_Hodgkinson_(footballer,_born_1883)",Stockport_County_F.C.
"Rodrigo_(footballer,_born_1980)",Júbilo_Iwata
FK_Zemun__Aleksandar_Kirovski__1,FK_Zemun
Sebastián_Bini,C.D._FAS
Eddie_Johnson_(English_footballer),Coventry_City_F.C.
Anastasiya_Verameyenka,Fenerbahçe_Women's_Basketball
Nicole_Banecki,SC_Kriens_(women)
Lancaster_City_F.C.__Rob_Henry__1,Lancaster_City_F.C.
Mo_Harkin,Havant_&_Waterlooville_F.C.
Northampton_Town_F.C.__Marc_Richards__1,Northampton_Town_F.C.
John_Holsgrove,Sheffield_Wednesday_F.C.
Ladislav_Rybánsky,Diósgyőri_VTK
Marius_Niculae,1._FSV_Mainz_05
Pavlo_Ksyonz,Ukraine_national_under-18_football_team
Tomislav_Marić,VfL_Wolfsburg_II
Rubén_Darío_Gigena,Al-Qadisiyah_FC
Or_Havivyan,Hapoel_Petah_Tikva_F.C.
Eduard_Dyomin,FC_Lokomotiv_Kaluga
César_Arzo_Amposta,K.A.A._Gent
Etim_Esin,K.S.C._Lokeren_Oost-Vlaanderen
Mat_Sadler,Shrewsbury_Town_F.C.
Mark_Clougherty,East_Fife_F.C.
Raúl_Rodríguez_Navas,Celta_de_Vigo
Mickaël_Caradec,Aviron_Bayonnais_FC
Alyaksandr_Karnitsky,FC_BATE_Borisov
"Eddie_Gray_(footballer,_born_1934)",Albion_Rovers_F.C.
Felipe_Caicedo,Sporting_Clube_de_Portugal
Telecom_Egypt_FC__Sherif_Omar__1,Telecom_Egypt_FC
Mehmet_Al,Orduspor
FSV_Budissa_Bautzen__Chris_Reher__1,FSV_Budissa_Bautzen
Freddy_Hall,Northampton_Town_F.C.
Manfred_Orzessek,Germany_national_football_team
Oz_Ifrah,Hapoel_Ashkelon_F.C.
Paul_Brush,Southend_United_F.C.
Denilson_Martins_Nascimento,Feyenoord
Miguel_Fernando_Pereira_Rodrigues,U.D._Leiria
Peter_Bašista,MFK_Slovan_Sabinov
Taisuke_Nakamura,Júbilo_Iwata
AS_DGSSIE__Dominique_Teinkor__1,AS_DGSSIE
Horace_Green,Lincoln_City_F.C.
Shamet_Luta,KF_Elbasani
Sebastián_Fleitas,Real_Madrid_C.F.
Aleksei_Krivorotov,FC_Dynamo_Stavropol
Jim_Miller_(quarterback),Detroit_Lions
Mate_Brajković,NK_Crikvenica
Rabiu_Baita,Wikki_Tourists_F.C.
Richard_Strohmayer,SV_Bad_Aussee
FK_Partizan_Academy__Aleksandar_Topić__1,FK_Partizan_Academy
Ella_Masar,MagicJack_(WPS)
Raymond_Blair,Dumbarton_F.C.
"Matt_Richards_(footballer,_born_1989)",Belper_Town_F.C.
Saman_Safa,PAS_Hamedan_F.C.
Marko_Vučetić,FK_Bregalnica_Štip
Ivan_Parlov,SV_Mattersburg
Club_Atlas__Facundo_Erpen__1,Club_Atlas
Andrew_McNeil,Hibernian_F.C.
William_Ingham,Accrington_Stanley_F.C._(1891)
Neftçi_PFK__Krševan_Santini__1,Neftçi_PFK
Shlomi_Hanuka,Maccabi_Ironi_Bat_Yam_F.C.
Dančo_Celeski,Kayserispor
Picon_(footballer),Shanghai_Pudong_Zobon_F.C.
Alan_Stevenson_(footballer),Rotherham_United_F.C.
Juliano_de_Paula,Sport_Club_do_Recife
Patrick_Agyemang,Dagenham_&_Redbridge_F.C.
Uri_Malmilian,Hapoel_Be'er_Sheva_F.C.
Neil_Watson,Glasgow_Rocks
Javi_Márquez,RCD_Espanyol
Karol_Praženica,SK_Dynamo_České_Budějovice
Tibor_Čiča,IF_Limhamn_Bunkeflo
Olmaliq_FK__Jahongir_Abdumuminov__1,Olmaliq_FK
FK_1625_Liepāja__Oļegs_Tkačovs__1,FK_1625_Liepāja
Tiburones_Rojos_de_Veracruz_Reserves_and_Academy__Luis_Bonilla__1,Tiburones_Rojos_de_Veracruz_Reserves_and_Academy
Kieran_Adams,Boreham_Wood_F.C.
Talal_Yousef,Bahrain_national_football_team
Mikel_San_José,Spain_national_under-21_football_team
K.R.C._Mechelen__Kenny_Mpaka__1,K.R.C._Mechelen
Raimondas_Vainoras,Lithuania_national_football_team
FK_Haniska__Matúš_Horváth__1,FK_Haniska
Andrei_Khripach,FC_MKK-Dnepr_Rogachev
Casa_Sports__Christian_Pascal_Diatta__1,Casa_Sports
Vitali_Veselov,FC_Reutov
William_Nylander_(ice_hockey),Toronto_Maple_Leafs
Kiril_Yovovich,Bulgaria_national_football_team
Frederico_Moojen,Cocoa_Expos
Jim_O'Brien_(footballer),Scunthorpe_United_F.C.
Omar_El_Kaddouri,Brescia_Calcio
Marek_Trončinský,HC_Bílí_Tygři_Liberec
Jan_Kokla,FC_Flora
Damien_Markman,Braintree_Town_F.C.
Łukasz_Pielorz,GKS_Jastrzębie
A._Thamil_Arasu,Kuala_Lumpur_FA
Jörgen_Pettersson_(footballer),F.C._Copenhagen
Marcel_Silva_Andrade,Paraná_Clube
"Paul_Smith_(footballer,_born_25_January_1976)",Glapwell_F.C.
Dahir_Mohammed,New_England_Revolution
Danielson_Ferreira_Trindade,Sociedade_Esportiva_do_Gama
"Paul_Williams_(footballer,_born_1971)",Richmond_Kickers
Mark_Liveric,Washington_Diplomats
Racing_Galette__Tony_Curr__1,Racing_Galette
Henrik_Madsen,FC_Vestsjælland
Francino_Francis,Hednesford_Town_F.C.
Edu_Gaspar,Sport_Club_Corinthians_Paulista
Jean-Pierre_Papin,Valenciennes_FC
Milica_Mijatović,BIIK_Kazygurt
Sonoma_County_Sol_(WPSL)__Shawna_Kelley__1,Sonoma_County_Sol_(WPSL)
José_Acciari,Real_Murcia_Imperial
Muhammad_Yusuf_(footballer),Deltras_F.C.
Kenneth_Møller_Pedersen,FC_Midtjylland
Pappachen_Pradeep,India_national_football_team
Pedro_Geromel,Brazil_national_football_team
Michael_Obiku,Anorthosis_Famagusta_FC
Andrei_Valeryevich_Popov,FC_Volga_Nizhny_Novgorod
Boubacar_Dembélé,FC_Martigues
Fort_Pitt_FC_Regiment__John_Lichina__1,Fort_Pitt_FC_Regiment
BJSS__Ričards_Rullis__1,BJSS
Amirul_Hadi_Zainal,Malaysia_national_under-23_football_team
Somporn_Yos,RBAC_F.C.
Ben_Gibson_(footballer),Middlesbrough_F.C._Reserves_and_Academy
Aleksandr_Sergeyevich_Semyonov,FC_Smorgon
Jonathan_Sesma,RCD_Mallorca_B
Félix_Tagawa,Tahiti_national_football_team
Ignacio_Tuhuteru,SC_Heerenveen
Drogheda_United_F.C.__Colm_Deasy__1,Drogheda_United_F.C.
Sean_Hargan,Derry_City_F.C.
FC_Martigny-Sports__Loïc_Vianin__1,FC_Martigny-Sports
Gaetano_Capogrosso,A.S._Gubbio_1910
Gilly_Flaherty,Arsenal_L.F.C.
Sofian_Chahed,FSV_Frankfurt
Adam_Cunnington,Barton_Rovers_F.C.
Guilherme_Finkler,Esporte_Clube_São_José
Sherwin_Grot,De_Treffers
Abdou_Moumouni,FC_Alle
Makoto_Hasebe,1._FC_Nürnberg
Simon_Colosimo,Goulburn_Valley_Suns_FC
Simone_Pepe,Calcio_Lecco_1912
John_Dahlström,Frölunda_HC
"Andrew_Watson_(footballer,_born_1967)",Wakefield_F.C.
Alberto_Guerra,C.F._Monterrey
Ivo_Iličević,1._FC_Kaiserslautern
RTP_Unia_Racibórz__Karolina_Wieczorek__1,RTP_Unia_Racibórz
Germany_national_beach_soccer_team__Marcos_Dos_Santos__1,Germany_national_beach_soccer_team
Leonardo_Bonucci,Inter_Milan
K.F.C._Eendracht_Zele__Bavo_de_Witte__1,K.F.C._Eendracht_Zele
Jorge_Ariel_Fernández,Jumilla_CF
Ruy_Franco_de_Almeida_Júnior,Arapongas_Esporte_Clube
Clube_Ferroviário_da_Beira__Renildo__1,Clube_Ferroviário_da_Beira
Miguel_Ángel_Hurtado_Suárez,Club_Real_Potosí
Bobby_Ayre,Weymouth_F.C.
Nashville_Metros__Beh_Leandre_Pacome__1,Nashville_Metros
Thomas_Beck_(footballer),FC_Vaduz
Confluence_Queens_F.C.__Ada_Ella__1,Confluence_Queens_F.C.
Enry_Juan_Barale,Club_Atlético_Banfield
Alex_Skotarek,Tulsa_Roughnecks_(1978–84)
Viktor_Trenevski,Macedonia_national_football_team
Gabriel_Özkan,AIK_Fotboll
Alfi_Conteh-Lacalle,Terrassa_FC
"Walter_Krause_(footballer,_born_1896)",Germany_national_football_team
Sergey_Yaromko,FC_Alga_Bishkek
Dennis_Alexander,Long_Eaton_United_F.C.
Chris_Basham,Blackpool_F.C.
ASM_Belfort__Salif_Cissé__1,ASM_Belfort
Les_Fridge,Nairn_County_F.C.
Geylang_International_FC__Syed_Syazwan__1,Geylang_International_FC
Mick_Hill_(footballer),Sheffield_United_F.C.
Juan_Carlos_Alas,El_Salvador_national_under-17_football_team
APEP_FC__Michalis_Paschali__1,APEP_FC
Robert_Reilly_(footballer),Clyde_F.C.
Māris_Verpakovskis,Celta_de_Vigo
Julie_Fletcher,Millwall_Lionesses_L.F.C.
David_Srangnanaok,Khon_Kaen_United_F.C.
Balzan_F.C.__Daniel_Spiteri__1,Balzan_F.C.
Federico_Ricci_(footballer),Italy_national_under-21_football_team
Lee_Chi_Ho,Hong_Kong_national_football_team
Don_Archibald,Canada_men's_national_soccer_team
Sean_Sogliano,Genoa_C.F.C.
Cyril_Mourgine,Mauritius_national_football_team
Colten_Teubert,Thomas_Sabo_Ice_Tigers
Stjepan_Babić_(footballer),NK_Rudar_Velenje
Øystein_Øvretveit,Telavåg_IL
Deportivo_Español__Carlos_De_Maneses__1,Deportivo_Español
Kejvi_Bardhi,KF_Elbasani
Yongin_City_FC__Lee_Hyeon-Joon__1,Yongin_City_FC
Edson_Correia_de_Araujo,Rio_Claro_Futebol_Clube
Daniele_Greco_(footballer),Italy_national_under-17_football_team
MŠK_Námestovo__Tibor_Bakoš__1,MŠK_Námestovo
Jorge_Eduardo_Recalde,Club_Libertad
Lucas_Porcar,Xerez_CD
Kostyantyn_Kravchenko,Ukraine_national_under-17_football_team
Grenoble_Foot_38__Florian_David__1,Grenoble_Foot_38
David_González_Giraldo,Aberdeen_F.C.
Oakland_County_FC__Vito_Lonigro__1,Oakland_County_FC
Misael_Dávila,Chile_national_under-17_football_team
Massiah_McDonald,Worksop_Town_F.C.
Terry_McQuade,Millwall_F.C.
Roasso_Kumamoto__Minoru_Hata__1,Roasso_Kumamoto
Narong_Wisetsri,Port_F.C.
Umedalens_IF__David_Häggling__1,Umedalens_IF
VfR_Aalen__Thorsten_Schulz__1,VfR_Aalen
Dominykas_Galkevičius,FK_Lietava_Jonava
João_Paulo_Oliveira,Esporte_Clube_Juventude
Mokhtar_Hasni,R.A.A._Louviéroise
FC_Kaluga__Aleksandr_Petrov__1,FC_Kaluga
Leandro_Greco,A.C._Pisa_1909
Vyacheslav_Shiryayev,FC_Khopyor_Balashov
Tyresö_FF_(men)__Sebastian_Hernandez_Valencia__1,Tyresö_FF_(men)
Santos_Cabrera,El_Salvador_national_under-20_football_team
Edílson,Kashiwa_Reysol
Corinthians_A.F.C._(Isle_of_Man)__Joshua_Ridings__1,Corinthians_A.F.C._(Isle_of_Man)
Peter_Meehan,Southampton_F.C.
Mikel_Álvaro,CD_Dénia
MRU_Vilnius__Tomas_Misiūnas__1,MRU_Vilnius
George_Baldock,Milton_Keynes_Dons_F.C.
Dominic_Ludden,Leyton_Orient_F.C.
"Carlos_Fernandes_(footballer,_born_1979)",Foolad_F.C.
F.C._Khooneh_Be_Khooneh__Mohammad_Hossein_Naeiji__1,F.C._Khooneh_Be_Khooneh
Tommy_Graham_(Scottish_footballer),Barnsley_F.C.
Lorenzo_Adorni,Parma_Calcio_1913
Matías_Rodríguez,Boca_Juniors
"Jim_Hamilton_(footballer,_born_1966)",Forfar_Athletic_F.C.
"Freddie_Goodwin_(footballer,_born_1944)",Port_Vale_F.C.
Lance_Rentzel,Minnesota_Vikings
Adrian_Mrowiec,Szczakowianka_Jaworzno
Federico_Hernán_Pereyra,Central_Córdoba_de_Rosario
Steve_Biko_FC__Essa_Sedibeh__1,Steve_Biko_FC
Tiago_Dutra,Maccabi_Haifa_F.C.
Hanit_Schwartz,Maccabi_Holon_F.C._(women)
Konstantinos_Apostolopoulos,Panachaiki_F.C.
Artyom_Maslevskiy,FC_Afips_Afipsky
Tiquinho,C.S._Marítimo_B
A.S._Roma__Giammario_Piscitella__1,A.S._Roma
Jamie_Maclaren,Australia_national_under-23_soccer_team
Hamad_Ndikumana,AC_Omonia
Ceará_Sporting_Club__Zé_Mário__1,Ceará_Sporting_Club
Srdjan_Luchin,FC_Steaua_București
Michael_Ricketts,Leeds_United_F.C.
Mitja_Zatkovič,NK_Izola
Anton_Shramchenko,Belarus_national_under-21_football_team
John_Paintsil,Fulham_F.C.
Fabio_Cannavaro,Italy_national_under-21_football_team
Nazhaddi_Ibragimov,FC_Volga_Tver
Ron_McKinven,Queen's_Park_F.C.
Albeiro_Usuriaga,Atlético_Nacional
Jaba_Kankava,FC_Arsenal_Kyiv
Park_Chul,FC_Seoul
Jaroslav_Kracík,HC_Litvínov
Bradford_City_A.F.C.__James_King__1,Bradford_City_A.F.C.
Allan_Monteiro_Dias,Volta_Redonda_Futebol_Clube
Joseba_Ituarte,SD_Huesca
Ayoze_García,UD_Las_Palmas
Klaus_Zaczyk,Hamburger_SV
FK_Sateska__Filip_Batkoski__1,FK_Sateska
Harry_Daft,Notts_County_F.C.
AS_Marsa__Aime_Kasongo__1,AS_Marsa
Ricky_Burke,Richmond_Kickers
Leandro_Euzébio,Cruzeiro_Esporte_Clube
Ádám_Gyurcsó,Hungary_national_football_team
Krzysztof_Kazimierczak,Górnik_Łęczna
Valencia_Féminas_CF__Ivana_Andrés__1,Valencia_Féminas_CF
Shabana_F.C.__Ikechukwu_Chukwudi_Reginald__1,Shabana_F.C.
Nedim_Durić,FK_Krajina_Cazin
Katsuyoshi_Kuwahara,Nagoya_WEST_FC
Diogo_Fonseca,FC_Brașov
John_Bradford_(Scottish_footballer),Dumbarton_F.C.
Günter_Kronsteiner,DSV_Leoben
Gorka_García,Lorca_Deportiva_CF
Beitar_Jerusalem_F.C.__Assaf_Hadad__1,Beitar_Jerusalem_F.C.
Kirill_Varaksin,FK_Rīga
East_Fife_F.C.__Kyle_Wilkie__1,East_Fife_F.C.
Bismark_Ekye,A.S.D._Fortis_Juventus_1909
Biib_Strykers__Karol_Isip__1,Biib_Strykers
Skive_IK__Emil_Kobberup__1,Skive_IK
Club_Atlas_Reserves_and_Academy__Alan_Reyes__1,Club_Atlas_Reserves_and_Academy
Jung_Jong-kwan,Jeonbuk_Hyundai_Motors_FC
Tan_Ruyin,China_women's_national_under-20_football_team
Emlyn_Hughes,Rotherham_United_F.C.
Hamdi_Marzouki,Tunisia_national_football_team
Wohaib_F.C.__Saifullah_Bashir__1,Wohaib_F.C.
Lungtok_Dawa,Bhutan_national_football_team
Carlos_Escobar,Club_Universidad_de_Chile
Renown_SC__Souleymane_Boka__1,Renown_SC
Derrick_Deese,San_Francisco_49ers
Harry_Hancock,Blackpool_F.C.
Angelo_Cimadomo,S.S.C._Napoli
"George_Hannah_(footballer,_born_1928)",Manchester_City_F.C.
Simón_Colina,FC_Barcelona
FF_Giza__Tróndur_Arge__1,FF_Giza
Josef_Vojta,Czechoslovakia_national_football_team
Wiwat_Thaijaroen,CAT_Telecom_Futsal_Club
Seacoast_United_Phantoms__Marc_Djessouho__1,Seacoast_United_Phantoms
Azzedine_Aït_Djoudi,MC_El_Eulma
Damiano_Ferronetti,Italy_national_under-18_football_team
Tomáš_Kříž,Dukla_Prague
Tijan_Jaiteh,Randers_FC
Chico_Rooks__Nick_Clark__1,Chico_Rooks
Alexandro_Alves_do_Nascimento,Cruzeiro_Esporte_Clube
Jordan_Rose,A.F.C._Telford_United
John_Nutter,Woking_F.C.
Paulo_Oliveira,Sporting_Clube_de_Portugal
Willie_Sims_(footballer),New_England_Revolution
Elliott_List,Crystal_Palace_F.C.
George_Glascodine,Wales_national_football_team
Paul_Bignot,Crewe_Alexandra_F.C.
Denver_Dynamite_(soccer)__Dave_Kroenig__1,Denver_Dynamite_(soccer)
Danny_Battochio,Rapid_City_Rush
Rob_Cote,Calgary_Stampeders
Alexander_Krysanov,Amur_Khabarovsk
Keon_Daniel,Puerto_Rico_Islanders
El_Mansoura_SC__Wali_Mowafi__1,El_Mansoura_SC
Luna_Al-Masri,Jordan_women's_national_football_team
Youssouf_Koné,F.C._Vittoria
