0.01,?e  <dbo:birthPlace>  ?b  ?e  <dbo:deathPlace>  ?a   => ?a  <dbo:metropolitanBorough>  ?b
0.01,?b  <dbo:birthPlace>  ?f  ?a  <dbo:county>  ?f   => ?a  <dbo:alumni>  ?b
0.01,?e  <dbo:birthPlace>  ?a  ?e  <dbo:deathPlace>  ?b   => ?a  <dbo:lieutenancyArea>  ?b
0.01,?e  <dbo:birthPlace>  ?a  ?e  <dbo:deathPlace>  ?b   => ?a  <dbo:countySeat>  ?b
0.01,?e  <dbo:birthPlace>  ?b  ?e  <dbo:deathPlace>  ?a   => ?a  <dbo:administrativeDistrict>  ?b
0.01,?e  <dbo:birthPlace>  ?a  ?e  <dbo:deathPlace>  ?b   => ?a  <dbo:administrativeDistrict>  ?b
0.01,?e  <dbo:birthPlace>  ?b  ?e  <dbo:party>  ?a   => ?a  <dbo:nationalAffiliation>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:headquarter>  ?f   => ?a  <dbo:secretaryGeneral>  ?b
0.00,?b  <dbo:birthPlace>  ?a   => ?a  <dbo:saint>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:region>  ?f   => ?a  <dbo:associate>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:region>  ?f   => ?a  <dbo:majorShrine>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:city>  ?f   => ?a  <dbo:alumni>  ?b
0.00,?b  <dbo:birthPlace>  ?a   => ?a  <dbo:mayor>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:region>  ?f   => ?a  <dbo:governor>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:region>  ?f   => ?a  <dbo:incumbent>  ?b
0.00,?b  <dbo:birthPlace>  ?a   => ?a  <dbo:leaderName>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:city>  ?f   => ?a  <dbo:highschool>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:city>  ?f   => ?a  <dbo:education>  ?b
0.00,?b  <dbo:birthPlace>  ?e  ?e  <dbo:leaderName>  ?a   => ?a  <dbo:primeMinister>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:residence>  ?f   => ?a  <dbo:formerCoach>  ?b
0.00,?a  <dbo:birthPlace>  ?b   => ?a  <dbo:highschool>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:residence>  ?f   => ?a  <dbo:currentPartner>  ?b
0.00,?a  <dbo:birthPlace>  ?b   => ?a  <dbo:majorShrine>  ?b
0.00,?a  <dbo:birthPlace>  ?e  ?e  <dbo:leaderName>  ?b   => ?a  <dbo:vicePresident>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:residence>  ?f   => ?a  <dbo:coach>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:region>  ?f   => ?a  <dbo:saint>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?f  <dbo:leaderParty>  ?a   => ?a  <dbo:chairperson>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:residence>  ?f   => ?a  <dbo:formerChoreographer>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:isPartOf>  ?f   => ?a  <dbo:billed>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:state>  ?f   => ?a  <dbo:alumni>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:location>  ?f   => ?a  <dbo:creativeDirector>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:residence>  ?f   => ?a  <dbo:primeMinister>  ?b
0.00,?a  <dbo:birthPlace>  ?e  ?e  <dbo:leaderName>  ?b   => ?a  <dbo:deputy>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:residence>  ?f   => ?a  <dbo:vicePresident>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:region>  ?f   => ?a  <dbo:associate>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:state>  ?f   => ?a  <dbo:education>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:residence>  ?f   => ?a  <dbo:formerPartner>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:hometown>  ?f   => ?a  <dbo:associatedAct>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:location>  ?f   => ?a  <dbo:memberOfParliament>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:residence>  ?f   => ?a  <dbo:doctoralStudent>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:residence>  ?f   => ?a  <dbo:associate>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:region>  ?f   => ?a  <dbo:governor>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:location>  ?f   => ?a  <dbo:chairperson>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:location>  ?f   => ?a  <dbo:placeOfBurial>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:headquarter>  ?f   => ?a  <dbo:chairperson>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?f  <dbo:country>  ?b   => ?a  <dbo:majorShrine>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:residence>  ?f   => ?a  <dbo:vicePresident>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:residence>  ?f   => ?a  <dbo:primeMinister>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:residence>  ?f   => ?a  <dbo:incumbent>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:deathPlace>  ?f   => ?a  <dbo:vicePresident>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:country>  ?f   => ?a  <dbo:primeMinister>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:country>  ?f   => ?a  <dbo:secretaryGeneral>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:birthPlace>  ?f   => ?a  <dbo:vicePresident>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?f  <dbo:capital>  ?b   => ?a  <dbo:majorShrine>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:nationality>  ?f   => ?a  <dbo:primeMinister>  ?b
0.00,?a  <dbo:birthPlace>  ?e  ?e  <dbo:isPartOf>  ?b   => ?a  <dbo:highschool>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:regionServed>  ?f   => ?a  <dbo:employer>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:birthPlace>  ?f   => ?a  <dbo:primeMinister>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:country>  ?f   => ?a  <dbo:firstLeader>  ?b
0.00,?a  <dbo:birthPlace>  ?b   => ?a  <dbo:significantBuilding>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:headquarter>  ?f   => ?a  <dbo:leader>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:deathPlace>  ?f   => ?a  <dbo:primeMinister>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:residence>  ?f   => ?a  <dbo:opponent>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:residence>  ?f   => ?a  <dbo:associate>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:birthPlace>  ?f   => ?a  <dbo:currentPartner>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:region>  ?f   => ?a  <dbo:opponent>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:locationCountry>  ?f   => ?a  <dbo:employer>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:province>  ?f   => ?a  <dbo:highschool>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:location>  ?f   => ?a  <dbo:lastRace>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:nationality>  ?f   => ?a  <dbo:primeMinister>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:residence>  ?f   => ?a  <dbo:child>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:location>  ?f   => ?a  <dbo:firstRace>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:residence>  ?f   => ?a  <dbo:formerPartner>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:birthPlace>  ?f   => ?a  <dbo:deputy>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:residence>  ?f   => ?a  <dbo:deputy>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:deathPlace>  ?f   => ?a  <dbo:associate>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:birthPlace>  ?f   => ?a  <dbo:formerPartner>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:nationality>  ?f   => ?a  <dbo:vicePresident>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:residence>  ?f   => ?a  <dbo:incumbent>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:isPartOf>  ?f   => ?a  <dbo:highschool>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:birthPlace>  ?f   => ?a  <dbo:associate>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:deathPlace>  ?f   => ?a  <dbo:child>  ?b
0.00,?a  <dbo:birthPlace>  ?b   => ?a  <dbo:significantProject>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:residence>  ?f   => ?a  <dbo:governor>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:nationality>  ?f   => ?a  <dbo:vicePresident>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:residence>  ?f   => ?a  <dbo:currentPartner>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:location>  ?f   => ?a  <dbo:leader>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:state>  ?f   => ?a  <dbo:highschool>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:location>  ?f   => ?a  <dbo:highschool>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:nationality>  ?f   => ?a  <dbo:doctoralStudent>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:deathPlace>  ?f   => ?a  <dbo:deputy>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:deathPlace>  ?f   => ?a  <dbo:doctoralStudent>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:jurisdiction>  ?f   => ?a  <dbo:leader>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:residence>  ?f   => ?a  <dbo:governor>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:deathPlace>  ?f   => ?a  <dbo:associate>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:deathPlace>  ?f   => ?a  <dbo:primeMinister>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:residence>  ?f   => ?a  <dbo:formerCoach>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:deathPlace>  ?f   => ?a  <dbo:vicePresident>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:country>  ?f   => ?a  <dbo:leader>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:birthPlace>  ?f   => ?a  <dbo:formerCoach>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:nationality>  ?f   => ?a  <dbo:influencedBy>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:location>  ?f   => ?a  <dbo:alumni>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:deathPlace>  ?f   => ?a  <dbo:governor>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:birthPlace>  ?f   => ?a  <dbo:formerChoreographer>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:residence>  ?f   => ?a  <dbo:child>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:city>  ?f   => ?a  <dbo:chairperson>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:birthPlace>  ?f   => ?a  <dbo:coach>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:residence>  ?f   => ?a  <dbo:coach>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:poleDriverCountry>  ?f   => ?a  <dbo:poleDriver>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:deathPlace>  ?f   => ?a  <dbo:influencedBy>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:deathPlace>  ?f   => ?a  <dbo:governor>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:country>  ?f   => ?a  <dbo:creativeDirector>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?f  <dbo:leaderName>  ?b   => ?a  <dbo:opponent>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:deathPlace>  ?f   => ?a  <dbo:deputy>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:residence>  ?f   => ?a  <dbo:opponent>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:nationality>  ?f   => ?a  <dbo:associate>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:nationality>  ?f   => ?a  <dbo:deputy>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:birthPlace>  ?f   => ?a  <dbo:governor>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:nationality>  ?f   => ?a  <dbo:deputy>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:deathPlace>  ?f   => ?a  <dbo:influencedBy>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:birthPlace>  ?f   => ?a  <dbo:child>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:birthPlace>  ?f   => ?a  <dbo:influencedBy>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:state>  ?f   => ?a  <dbo:viceChancellor>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:residence>  ?f   => ?a  <dbo:choreographer>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:stateOfOrigin>  ?f   => ?a  <dbo:child>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:residence>  ?f   => ?a  <dbo:formerChoreographer>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:county>  ?f   => ?a  <dbo:chairperson>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:garrison>  ?f   => ?a  <dbo:secondCommander>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:birthPlace>  ?f   => ?a  <dbo:choreographer>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:birthPlace>  ?f   => ?a  <dbo:doctoralStudent>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:location>  ?f   => ?a  <dbo:significantBuilding>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:country>  ?f   => ?a  <dbo:currentPartner>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:firstDriverCountry>  ?f   => ?a  <dbo:poleDriver>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:deathPlace>  ?f   => ?a  <dbo:opponent>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:location>  ?f   => ?a  <dbo:showJudge>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:secondDriverCountry>  ?f   => ?a  <dbo:secondDriver>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:city>  ?f   => ?a  <dbo:viceChancellor>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:birthPlace>  ?f   => ?a  <dbo:opponent>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:nationality>  ?f   => ?a  <dbo:opponent>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:location>  ?f   => ?a  <dbo:executiveProducer>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:nationality>  ?f   => ?a  <dbo:influencedBy>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:country>  ?f   => ?a  <dbo:alumni>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:location>  ?f   => ?a  <dbo:employer>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:deathPlace>  ?f   => ?a  <dbo:child>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:deathPlace>  ?f   => ?a  <dbo:partner>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:location>  ?f   => ?a  <dbo:coach>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:birthPlace>  ?f   => ?a  <dbo:incumbent>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:nationality>  ?f   => ?a  <dbo:associate>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:thirdDriverCountry>  ?f   => ?a  <dbo:thirdDriver>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:country>  ?f   => ?a  <dbo:formerPartner>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:deathPlace>  ?f   => ?a  <dbo:doctoralStudent>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:nationality>  ?f   => ?a  <dbo:incumbent>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:nationality>  ?f   => ?a  <dbo:child>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:birthPlace>  ?f   => ?a  <dbo:associatedAct>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:country>  ?f   => ?a  <dbo:showJudge>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:nationality>  ?f   => ?a  <dbo:doctoralStudent>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:residence>  ?f   => ?a  <dbo:doctoralStudent>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:nationality>  ?f   => ?a  <dbo:child>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:country>  ?f   => ?a  <dbo:executiveProducer>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:country>  ?f   => ?a  <dbo:viceChancellor>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:country>  ?f   => ?a  <dbo:voice>  ?b
0.00,?a  <dbo:birthPlace>  ?f  ?b  <dbo:nationality>  ?f   => ?a  <dbo:partner>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:country>  ?f   => ?a  <dbo:vicePresident>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:country>  ?f   => ?a  <dbo:memberOfParliament>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:location>  ?f   => ?a  <dbo:architect>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:country>  ?f   => ?a  <dbo:ceo>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:country>  ?f   => ?a  <dbo:chairperson>  ?b
0.00,?b  <dbo:birthPlace>  ?f  ?a  <dbo:country>  ?f   => ?a  <dbo:mayor>  ?b
