0.00000 ; negheadquarter(A ,B)  :-  foundingYear(A ,C)   ,  draftYear(D ,C)   ,  deathPlace(D ,B).
0.00070 ; negheadquarter(A ,B)  :-  assembly(C ,B)   ,  modelStartYear(C ,D)   ,  foundingYear(A ,D).
0.02380 ; negheadquarter(A ,B)  :-  foundingYear(A ,C)   ,  activeYearsStartYear(D ,C)   ,  birthPlace(D ,B).
0.00700 ; negheadquarter(A ,B)  :-  foundingYear(A ,C)   ,  draftYear(D ,C)   ,  birthPlace(D ,B).
0.00000 ; negheadquarter(A ,B)  :-  industry(A ,C)   ,  occupation(D ,C)   ,  birthPlace(D ,B).
0.01190 ; negheadquarter(A ,B)  :-  foundingYear(A ,C)   ,  activeYearsStartYear(D ,C)   ,  deathPlace(D ,B).
0.03220 ; negheadquarter(A ,B)  :-  hubAirport(C ,B)   ,  parentCompany(A ,D)   ,  D=C.
0.00000 ; negheadquarter(A ,B)  :-  industry(A ,C)   ,  industry(D ,C)   ,  country(D ,B).
0.00420 ; negheadquarter(A ,B)  :-  foundingYear(A ,C)   ,  birthYear(D ,C)   ,  country(D ,B).
0.00350 ; negheadquarter(A ,B)  :-  foundingYear(A ,C)   ,  deathYear(D ,C)   ,  residence(D ,B).
0.00560 ; negheadquarter(A ,B)  :-  foundingYear(A ,C)   ,  serviceStartYear(D ,C)   ,  deathPlace(D ,B).
0.00700 ; negheadquarter(A ,B)  :-  regionServed(C ,B)   ,  type(C ,D)   ,  type(A ,D).
0.00000 ; negheadquarter(A ,B)  :-  type(A ,C)   ,  type(D ,C)   ,  country(D ,B).
0.00000 ; negheadquarter(A ,B)  :-  industry(A ,C)   ,  industry(D ,C)   ,  locationCity(D ,B).
0.01120 ; negheadquarter(A ,B)  :-  percentageOfAreaWater(B ,C)   ,  revenue(A ,D)   ,  C<D.
0.00420 ; negheadquarter(A ,B)  :-  assembly(C ,B)   ,  productionStartYear(C ,D)   ,  foundingYear(A ,D).
0.00000 ; negheadquarter(A ,B)  :-  areaTotal(B ,C)   ,  revenue(A ,D)   ,  C>D.
0.00630 ; negheadquarter(A ,B)  :-  netIncome(A ,C)   ,  areaTotal(B ,D)   ,  C>D.
0.01680 ; negheadquarter(A ,B)  :-  parentCompany(C ,A)   ,  destination(D ,B)   ,  C=D.
0.00000 ; negheadquarter(A ,B)  :-  foundingYear(A ,C)   ,  areaTotal(B ,D)   ,  C<D.
0.00210 ; negheadquarter(A ,B)  :-  foundingYear(A ,C)   ,  deathYear(D ,C)   ,  hometown(D ,B).
0.00350 ; negheadquarter(A ,B)  :-  foundingYear(A ,C)   ,  openingYear(D ,C)   ,  locatedInArea(D ,B).
0.00070 ; negheadquarter(A ,B)  :-  foundingYear(A ,C)   ,  deathYear(D ,C)   ,  restingPlace(D ,B).
0.01470 ; negheadquarter(A ,B)  :-  foundingYear(A ,C)   ,  populationTotalRanking(B ,D)   ,  C>D.
